,date,pv,temp,hum,light
2491,2020-04-13 19:00,489600,11.8,42,0.28
2492,2020-04-13 20:00,0,10.3,50,0.04
2493,2020-04-13 21:00,0,9.7,55,0
2494,2020-04-13 22:00,0,9.1,58,0
2495,2020-04-13 23:00,0,8.5,64,0
2496,2020-04-14 0:00,0,7.7,68,0
2497,2020-04-14 1:00,0,6.9,72,0
2498,2020-04-14 2:00,0,6.5,73,0
2499,2020-04-14 3:00,0,6.1,76,0
2500,2020-04-14 4:00,0,5.5,77,0
2501,2020-04-14 5:00,0,5,87,0
2502,2020-04-14 6:00,0,5.1,85,0
2503,2020-04-14 7:00,326400,4.7,89,0.23
2504,2020-04-14 8:00,2361600,6.7,78,0.9
2505,2020-04-14 9:00,5136000,9,67,1.7
2506,2020-04-14 10:00,8064000,11.8,51,2.45
2507,2020-04-14 11:00,10118400,15.7,36,3.02
2508,2020-04-14 12:00,11088000,17.3,24,3.43
2509,2020-04-14 13:00,11241600,18.9,22,3.55
2510,2020-04-14 14:00,10704000,20.1,16,3.36
2511,2020-04-14 15:00,9964800,21.1,15,3.06
2512,2020-04-14 16:00,8188800,20.4,8,2.53
2513,2020-04-14 17:00,5712000,20.1,7,1.76
2514,2020-04-14 18:00,2668800,18.1,9,0.91
2515,2020-04-14 19:00,480000,15.9,13,0.21
2516,2020-04-14 20:00,0,13.8,18,0.03
2517,2020-04-14 21:00,0,12.8,23,0
2518,2020-04-14 22:00,0,11.8,27,0
2519,2020-04-14 23:00,0,11,33,0
2520,2020-04-15 0:00,0,10.4,36,0
2521,2020-04-15 1:00,0,10.3,39,0
2522,2020-04-15 2:00,0,9.2,44,0
2523,2020-04-15 3:00,0,8.5,49,0
2524,2020-04-15 4:00,0,8.4,52,0
2525,2020-04-15 5:00,0,7.9,56,0
2526,2020-04-15 6:00,0,7.1,65,0.05
2527,2020-04-15 7:00,230400,7,61,0.16
2528,2020-04-15 8:00,1545600,8.9,56,0.71
2529,2020-04-15 9:00,2697600,11.2,41,1.1
2530,2020-04-15 10:00,5788800,12.4,39,1.5
2531,2020-04-15 11:00,7401600,15.5,27,2.62
2532,2020-04-15 12:00,7891200,18.3,24,3.09
2533,2020-04-15 13:00,7766400,18.7,16,3.05
2534,2020-04-15 14:00,7219200,19.2,14,2.73
2535,2020-04-15 15:00,6268800,19.7,15,2.41
2536,2020-04-15 16:00,6470400,20.2,18,1.99
2537,2020-04-15 17:00,5520000,18.1,25,1.02
2538,2020-04-15 18:00,1939200,16.2,31,0.51
2539,2020-04-15 19:00,710400,14.4,34,0.22
2540,2020-04-15 20:00,0,13.3,38,0.04
2541,2020-04-15 21:00,0,12.4,40,0
2542,2020-04-15 22:00,0,11.5,46,0
2543,2020-04-15 23:00,0,10.5,49,0
2544,2020-04-16 0:00,0,10,51,0
2545,2020-04-16 1:00,0,10.1,53,0
2546,2020-04-16 2:00,0,9.3,56,0
2547,2020-04-16 3:00,0,8.6,60,0
2548,2020-04-16 4:00,0,8.3,58,0
2549,2020-04-16 5:00,0,7.4,65,0
2550,2020-04-16 6:00,0,6.6,70,0.04
2551,2020-04-16 7:00,364800,7.3,68,0.26
2552,2020-04-16 8:00,2400000,10,57,0.94
2553,2020-04-16 9:00,5347200,13,51,1.7
2554,2020-04-16 10:00,7900800,16.1,46,2.42
2555,2020-04-16 11:00,9772800,17.9,44,3
2556,2020-04-16 12:00,10732800,19.8,35,3.43
2557,2020-04-16 13:00,11251200,20.9,29,3.53
2558,2020-04-16 14:00,10848000,22.2,22,3.42
2559,2020-04-16 15:00,9868800,22.1,25,3.05
2560,2020-04-16 16:00,8112000,22.1,29,2.43
2561,2020-04-16 17:00,5433600,20.4,34,1.77
2562,2020-04-16 18:00,2390400,18.4,37,0.89
2563,2020-04-16 19:00,297600,16.6,48,0.16
2564,2020-04-16 20:00,0,15.3,53,0.05
2565,2020-04-16 21:00,0,14.4,56,0
2566,2020-04-16 22:00,0,13.7,59,0
2567,2020-04-16 23:00,0,13.5,60,0
2568,2020-04-17 0:00,0,13.5,61,0
2569,2020-04-17 1:00,0,13.4,61,0
2570,2020-04-17 2:00,0,13,65,0
2571,2020-04-17 3:00,0,13.1,61,0
2572,2020-04-17 4:00,0,12.9,66,0
2573,2020-04-17 5:00,0,10.9,94,0
2574,2020-04-17 6:00,0,10.5,97,0.06
2575,2020-04-17 7:00,0,11.3,96,0.06
2576,2020-04-17 8:00,153600,11.2,96,0.1
2577,2020-04-17 9:00,249600,11,97,0.16
2578,2020-04-17 10:00,393600,11.8,97,0.24
2579,2020-04-17 11:00,499200,12.2,97,0.29
2580,2020-04-17 12:00,1977600,14.5,93,1.46
2581,2020-04-17 13:00,9820800,16.5,75,3.11
2582,2020-04-17 14:00,6249600,17.3,73,1.92
2583,2020-04-17 15:00,6153600,16.6,77,1.03
2584,2020-04-17 16:00,4492800,16.3,81,0.79
2585,2020-04-17 17:00,4809600,16.4,88,0.92
2586,2020-04-17 18:00,1574400,17.4,79,0.84
2587,2020-04-17 19:00,499200,15.8,74,0.28
2588,2020-04-17 20:00,0,14.5,81,0.04
2589,2020-04-17 21:00,0,13.8,89,0
2590,2020-04-17 22:00,0,12.3,92,0
2591,2020-04-17 23:00,0,11,88,0
2592,2020-04-18 0:00,0,9.9,92,0
2593,2020-04-18 1:00,0,9.9,92,0
2594,2020-04-18 2:00,0,10.1,92,0
2595,2020-04-18 3:00,0,10.4,90,0
2596,2020-04-18 4:00,0,10.1,89,0
2597,2020-04-18 5:00,0,9.9,91,0
2598,2020-04-18 6:00,0,10,89,0.05
2599,2020-04-18 7:00,182400,10.2,86,0.17
2600,2020-04-18 8:00,1046400,10.9,79,0.45
2601,2020-04-18 9:00,2745600,11.3,76,1.03
2602,2020-04-18 10:00,2160000,13.6,63,1.82
2603,2020-04-18 11:00,4560000,14.6,58,3.06
2604,2020-04-18 12:00,6816000,15.7,54,3.33
2605,2020-04-18 13:00,6931200,17.8,53,3.39
2606,2020-04-18 14:00,5884800,17,56,3.19
2607,2020-04-18 15:00,7296000,17.1,54,3.01
2608,2020-04-18 16:00,7468800,17.3,50,2.51
2609,2020-04-18 17:00,5731200,17.8,52,1.81
2610,2020-04-18 18:00,2544000,16.6,55,0.96
2611,2020-04-18 19:00,460800,14.4,65,0.31
2612,2020-04-18 20:00,0,12.9,73,0.04
2613,2020-04-18 21:00,0,11.9,80,0
2614,2020-04-18 22:00,0,11.1,88,0
2615,2020-04-18 23:00,0,10.9,88,0
2616,2020-04-19 0:00,0,10.6,92,0
2617,2020-04-19 1:00,0,10.5,92,0
2618,2020-04-19 2:00,0,10.7,91,0
2619,2020-04-19 3:00,0,10.7,90,0
2620,2020-04-19 4:00,0,10.5,92,0
2621,2020-04-19 5:00,0,11.4,87,0
2622,2020-04-19 6:00,0,13,77,0.05
2623,2020-04-19 7:00,38400,13.7,76,0.15
2624,2020-04-19 8:00,105600,14.1,73,0.24
2625,2020-04-19 9:00,441600,14.5,69,0.38
2626,2020-04-19 10:00,864000,14,72,0.36
2627,2020-04-19 11:00,892800,12.8,83,0.43
2628,2020-04-19 12:00,777600,12,92,0.48
2629,2020-04-19 13:00,787200,11.7,95,0.4
2630,2020-04-19 14:00,806400,11.5,95,0.32
2631,2020-04-19 15:00,902400,11.1,97,0.23
2632,2020-04-19 16:00,384000,10.4,96,0.19
2633,2020-04-19 17:00,374400,10.2,97,0.19
2634,2020-04-19 18:00,441600,10.1,98,0.12
2635,2020-04-19 19:00,9600,10.2,98,0.07
2636,2020-04-19 20:00,0,10.1,98,0.05
2637,2020-04-19 21:00,0,10.2,98,0
2638,2020-04-19 22:00,0,10,97,0
2639,2020-04-19 23:00,0,10.2,97,0
2640,2020-04-20 0:00,0,10.4,96,0
2641,2020-04-20 1:00,0,10.5,96,0
2642,2020-04-20 2:00,0,10,97,0
2643,2020-04-20 3:00,0,9.4,97,0
2644,2020-04-20 4:00,0,8.9,98,0
2645,2020-04-20 5:00,0,8.8,98,0
2646,2020-04-20 6:00,0,8.7,99,0.05
2647,2020-04-20 7:00,336000,9.3,99,0.19
2648,2020-04-20 8:00,921600,10.2,98,0.41
2649,2020-04-20 9:00,4272000,11,96,0.53
2650,2020-04-20 10:00,6566400,12.8,84,0.88
2651,2020-04-20 11:00,8025600,14.1,71,2.24
2652,2020-04-20 12:00,8736000,16.2,63,2.83
2653,2020-04-20 13:00,10675200,16.4,63,2.82
2654,2020-04-20 14:00,10070400,17.5,56,2.84
2655,2020-04-20 15:00,8707200,16.4,60,2.13
2656,2020-04-20 16:00,2582400,15.6,65,1.24
2657,2020-04-20 17:00,614400,13.6,70,0.3
2658,2020-04-20 18:00,86400,12.2,88,0.1
2659,2020-04-20 19:00,0,12.1,95,0.07
2660,2020-04-20 20:00,0,11.5,80,0.05
2661,2020-04-20 21:00,0,10.1,60,0
2662,2020-04-20 22:00,0,9.4,61,0
2663,2020-04-20 23:00,0,9.3,60,0
2664,2020-04-21 0:00,0,9.1,65,0
2665,2020-04-21 1:00,0,9.1,66,0
2666,2020-04-21 2:00,0,8.4,70,0
2667,2020-04-21 3:00,0,8.7,70,0
2668,2020-04-21 4:00,0,8.4,72,0
2669,2020-04-21 5:00,0,8.3,71,0
2670,2020-04-21 6:00,0,8,77,0.05
2671,2020-04-21 7:00,278400,8.7,74,0.21
2672,2020-04-21 8:00,2188800,10.1,65,0.77
2673,2020-04-21 9:00,4742400,12.2,51,1.68
2674,2020-04-21 10:00,8409600,13.6,29,2.56
2675,2020-04-21 11:00,10348800,13.8,27,3.15
2676,2020-04-21 12:00,11520000,13.9,37,3.5
2677,2020-04-21 13:00,12028800,13.2,26,3.61
2678,2020-04-21 14:00,11616000,13.2,19,3.56
2679,2020-04-21 15:00,10588800,13.8,26,3.16
2680,2020-04-21 16:00,8688000,11.9,25,2.6
2681,2020-04-21 17:00,5827200,11,32,1.79
2682,2020-04-21 18:00,2937600,9.6,30,0.97
2683,2020-04-21 19:00,518400,8.5,33,0.27
2684,2020-04-21 20:00,0,7.9,41,0.05
2685,2020-04-21 21:00,0,7.4,47,0
2686,2020-04-21 22:00,0,7.1,43,0
2687,2020-04-21 23:00,0,6.9,39,0
2688,2020-04-22 0:00,0,6.6,40,0
2689,2020-04-22 1:00,0,6.5,42,0
2690,2020-04-22 2:00,0,6.5,39,0
2691,2020-04-22 3:00,0,6.4,43,0
2692,2020-04-22 4:00,0,6.9,41,0
2693,2020-04-22 5:00,0,7.2,38,0
2694,2020-04-22 6:00,0,7.5,31,0.05
2695,2020-04-22 7:00,499200,7.9,32,0.33
2696,2020-04-22 8:00,2457600,9.2,31,1.06
2697,2020-04-22 9:00,5587200,10.5,32,1.9
2698,2020-04-22 10:00,8323200,10.6,33,2.6
2699,2020-04-22 11:00,10348800,11.6,32,2.97
2700,2020-04-22 12:00,11529600,12.7,35,3.55
2701,2020-04-22 13:00,11875200,11.9,27,3.26
2702,2020-04-22 14:00,11529600,12.3,28,3.77
2703,2020-04-22 15:00,10540800,12,31,3.4
2704,2020-04-22 16:00,7900800,10.2,35,1.7
2705,2020-04-22 17:00,3830400,9.7,39,1.2
2706,2020-04-22 18:00,2380800,8.8,39,0.88
2707,2020-04-22 19:00,672000,7.4,49,0.28
2708,2020-04-22 20:00,0,6.8,53,0.06
2709,2020-04-22 21:00,0,6.7,52,0
2710,2020-04-22 22:00,0,6.7,48,0
2711,2020-04-22 23:00,0,6.3,51,0
2712,2020-04-23 0:00,0,5.8,54,0
2713,2020-04-23 1:00,0,5.4,56,0
2714,2020-04-23 2:00,0,5.3,57,0
2715,2020-04-23 3:00,0,5.5,58,0
2716,2020-04-23 4:00,0,5.7,59,0
2717,2020-04-23 5:00,0,5.6,58,0
2718,2020-04-23 6:00,0,6,63,0.06
2719,2020-04-23 7:00,259200,6.1,67,0.3
2720,2020-04-23 8:00,1545600,8.3,55,1.02
2721,2020-04-23 9:00,4252800,9.6,47,1.37
2722,2020-04-23 10:00,5587200,9.3,43,1.56
2723,2020-04-23 11:00,8860800,11.5,33,2.99
2724,2020-04-23 12:00,11385600,12.4,22,3.36
2725,2020-04-23 13:00,11798400,13.7,27,3.63
2726,2020-04-23 14:00,11424000,14,26,3.51
2727,2020-04-23 15:00,10339200,14.3,22,3.14
2728,2020-04-23 16:00,8476800,14,26,2.59
2729,2020-04-23 17:00,5952000,12.7,31,1.88
2730,2020-04-23 18:00,2889600,11.9,42,1.08
2731,2020-04-23 19:00,518400,10.5,53,0.34
2732,2020-04-23 20:00,9600,9.9,61,0.05
2733,2020-04-23 21:00,0,9.3,60,0
2734,2020-04-23 22:00,0,8.5,66,0
2735,2020-04-23 23:00,0,7.9,58,0
2736,2020-04-24 0:00,0,7,61,0
2737,2020-04-24 1:00,0,7,55,0
2738,2020-04-24 2:00,0,6.4,57,0
2739,2020-04-24 3:00,0,6.2,58,0
2740,2020-04-24 4:00,0,5.5,63,0
2741,2020-04-24 5:00,0,5.2,66,0
2742,2020-04-24 6:00,0,5.4,67,0.06
2743,2020-04-24 7:00,451200,5.4,68,0.35
2744,2020-04-24 8:00,2668800,8,57,1.09
2745,2020-04-24 9:00,5760000,10,51,1.89
2746,2020-04-24 10:00,8304000,12,47,2.6
2747,2020-04-24 11:00,10012800,13.7,35,3.21
2748,2020-04-24 12:00,11097600,15.2,26,3.53
2749,2020-04-24 13:00,11452800,15.6,14,3.66
2750,2020-04-24 14:00,11059200,16,13,3.56
2751,2020-04-24 15:00,10147200,16.8,19,3.18
2752,2020-04-24 16:00,8428800,16.2,13,2.65
2753,2020-04-24 17:00,5865600,15.8,16,1.92
2754,2020-04-24 18:00,2870400,14.7,22,1.1
2755,2020-04-24 19:00,566400,12.9,29,0.34
2756,2020-04-24 20:00,0,11.8,40,0.05
2757,2020-04-24 21:00,0,11.1,40,0
2758,2020-04-24 22:00,0,10.6,51,0
2759,2020-04-24 23:00,0,10.2,46,0
2760,2020-04-25 0:00,0,9.9,44,0
2761,2020-04-25 1:00,0,9.3,51,0
2762,2020-04-25 2:00,0,9.6,54,0
2763,2020-04-25 3:00,0,9.3,54,0
2764,2020-04-25 4:00,0,8.1,63,0
2765,2020-04-25 5:00,0,7.3,70,0
2766,2020-04-25 6:00,0,6.8,76,0.05
2767,2020-04-25 7:00,480000,7.7,71,0.3
2768,2020-04-25 8:00,2371200,11.5,54,0.95
2769,2020-04-25 9:00,5068800,15.2,39,1.69
2770,2020-04-25 10:00,7440000,17.7,46,2.35
2771,2020-04-25 11:00,9244800,18.7,49,2.9
2772,2020-04-25 12:00,10435200,20.3,42,3.33
2773,2020-04-25 13:00,10944000,21,36,3.47
2774,2020-04-25 14:00,10656000,22.4,27,3.38
2775,2020-04-25 15:00,9619200,22,29,3.01
2776,2020-04-25 16:00,7747200,20.4,41,2.41
2777,2020-04-25 17:00,5193600,18.8,48,1.63
2778,2020-04-25 18:00,2496000,17,54,0.65
2779,2020-04-25 19:00,624000,15.5,61,0.26
2780,2020-04-25 20:00,0,14.2,70,0.05
2781,2020-04-25 21:00,0,13.1,78,0
2782,2020-04-25 22:00,0,12,84,0
2783,2020-04-25 23:00,0,10.8,86,0
2784,2020-04-26 0:00,0,9.9,76,0
2785,2020-04-26 1:00,0,9.2,73,0
2786,2020-04-26 2:00,0,8.5,78,0
2787,2020-04-26 3:00,0,7.8,83,0
2788,2020-04-26 4:00,0,8,84,0
2789,2020-04-26 5:00,0,7.5,86,0
2790,2020-04-26 6:00,0,7.3,90,0.05
2791,2020-04-26 7:00,576000,7.7,88,0.35
2792,2020-04-26 8:00,2620800,9.3,81,1.05
2793,2020-04-26 9:00,5356800,11.3,63,1.84
2794,2020-04-26 10:00,8044800,13.6,55,2.56
2795,2020-04-26 11:00,9897600,15.8,24,2.98
2796,2020-04-26 12:00,11088000,16.8,25,3.55
2797,2020-04-26 13:00,11548800,17.2,20,3.64
2798,2020-04-26 14:00,11299200,17.9,15,3.58
2799,2020-04-26 15:00,10128000,18.2,10,2.89
2800,2020-04-26 16:00,8256000,18.4,13,2.46
2801,2020-04-26 17:00,5721600,18.1,23,1.67
2802,2020-04-26 18:00,2476800,17,26,0.94
2803,2020-04-26 19:00,604800,14.9,27,0.17
2804,2020-04-26 20:00,0,14.2,29,0
2805,2020-04-26 21:00,0,14.1,28,0
2806,2020-04-26 22:00,0,13.4,28,0
2807,2020-04-26 23:00,0,12.2,27,0
2808,2020-04-27 0:00,0,11.3,29,0
2809,2020-04-27 1:00,0,10.2,32,0
2810,2020-04-27 2:00,0,10.2,31,0
2811,2020-04-27 3:00,0,9.2,35,0
2812,2020-04-27 4:00,0,8.3,40,0
2813,2020-04-27 5:00,0,8.3,42,0
2814,2020-04-27 6:00,0,7.2,49,0
2815,2020-04-27 7:00,508800,7.6,54,0.24
2816,2020-04-27 8:00,2601600,10.2,47,0.94
2817,2020-04-27 9:00,5500800,12.5,38,1.68
2818,2020-04-27 10:00,8208000,15.4,31,2.58
2819,2020-04-27 11:00,9984000,16.8,23,3.14
2820,2020-04-27 12:00,10963200,17.8,24,3.52
2821,2020-04-27 13:00,10886400,18.2,20,3.66
2822,2020-04-27 14:00,10483200,18.8,21,3.36
2823,2020-04-27 15:00,9878400,18.6,17,3.26
2824,2020-04-27 16:00,8313600,18.3,18,2.58
2825,2020-04-27 17:00,5712000,17.2,24,1.91
2826,2020-04-27 18:00,2784000,16.1,32,1.09
2827,2020-04-27 19:00,614400,13.9,36,0.32
2828,2020-04-27 20:00,9600,12.6,46,0.05
2829,2020-04-27 21:00,0,11.2,55,0
2830,2020-04-27 22:00,0,10.5,58,0
2831,2020-04-27 23:00,0,10.2,62,0
2832,2020-04-28 0:00,0,10,63,0
2833,2020-04-28 1:00,0,9,79,0
2834,2020-04-28 2:00,0,8.3,77,0
2835,2020-04-28 3:00,0,8.1,84,0
2836,2020-04-28 4:00,0,7.6,82,0
2837,2020-04-28 5:00,0,7.4,86,0
2838,2020-04-28 6:00,0,6.4,94,0.06
2839,2020-04-28 7:00,345600,7.3,94,0.35
2840,2020-04-28 8:00,2092800,9.4,81,1.06
2841,2020-04-28 9:00,5395200,11.2,71,1.8
2842,2020-04-28 10:00,7785600,14.2,42,2.54
2843,2020-04-28 11:00,9657600,15.9,31,3.09
2844,2020-04-28 12:00,10675200,18.1,29,3.44
2845,2020-04-28 13:00,11059200,19.9,22,3.57
2846,2020-04-28 14:00,10752000,19.5,20,3.48
2847,2020-04-28 15:00,9705600,20.4,23,3.11
2848,2020-04-28 16:00,7996800,20.2,24,2.56
2849,2020-04-28 17:00,5568000,19.2,21,1.88
2850,2020-04-28 18:00,2764800,18.3,23,1.1
2851,2020-04-28 19:00,595200,15.8,32,0.31
2852,2020-04-28 20:00,9600,14.3,40,0.05
2853,2020-04-28 21:00,0,13.6,44,0
2854,2020-04-28 22:00,0,12.7,51,0
2855,2020-04-28 23:00,0,12.2,50,0
2856,2020-04-29 0:00,0,11.4,61,0
2857,2020-04-29 1:00,0,10.5,62,0
2858,2020-04-29 2:00,0,10.2,70,0
2859,2020-04-29 3:00,0,9.9,69,0
2860,2020-04-29 4:00,0,9.5,74,0
2861,2020-04-29 5:00,0,8.9,83,0
2862,2020-04-29 6:00,0,8.2,83,0.06
2863,2020-04-29 7:00,537600,9.1,77,0.36
2864,2020-04-29 8:00,2726400,11.8,62,1.08
2865,2020-04-29 9:00,5520000,14.4,51,1.86
2866,2020-04-29 10:00,7776000,17.2,37,2.53
2867,2020-04-29 11:00,9369600,18.1,24,3.11
2868,2020-04-29 12:00,10454400,20.2,21,3.46
2869,2020-04-29 13:00,10742400,20.7,23,3.56
2870,2020-04-29 14:00,10454400,22.2,21,3.45
2871,2020-04-29 15:00,9561600,23.4,18,3.12
2872,2020-04-29 16:00,7996800,23.7,19,2.56
2873,2020-04-29 17:00,5664000,23.3,22,1.86
2874,2020-04-29 18:00,2851200,21,24,1.11
2875,2020-04-29 19:00,585600,18.7,26,0.29
2876,2020-04-29 20:00,0,17.3,30,0.05
2877,2020-04-29 21:00,0,15.9,29,0
2878,2020-04-29 22:00,0,15,26,0
2879,2020-04-29 23:00,0,14.4,29,0
2880,2020-04-30 0:00,0,12.4,38,0
2881,2020-04-30 1:00,0,11.9,38,0
2882,2020-04-30 2:00,0,11.3,42,0
2883,2020-04-30 3:00,0,10.9,44,0
2884,2020-04-30 4:00,0,11.2,45,0
2885,2020-04-30 5:00,0,10.1,50,0
2886,2020-04-30 6:00,0,10.3,56,0.06
2887,2020-04-30 7:00,556800,11.1,56,0.31
2888,2020-04-30 8:00,2745600,14,49,0.97
2889,2020-04-30 9:00,5472000,16.5,47,1.88
2890,2020-04-30 10:00,7190400,19.1,46,2.58
2891,2020-04-30 11:00,9561600,21.8,50,3.06
2892,2020-04-30 12:00,9052800,23.8,46,3.44
2893,2020-04-30 13:00,8208000,23.8,49,3.18
2894,2020-04-30 14:00,6470400,23.7,50,2.78
2895,2020-04-30 15:00,6393600,24.8,51,3.01
2896,2020-04-30 16:00,6316800,24,54,2.57
2897,2020-04-30 17:00,2956800,22.2,65,1.55
2898,2020-04-30 18:00,1430400,21.9,69,0.94
2899,2020-04-30 19:00,268800,20.5,77,0.34
2900,2020-04-30 20:00,0,20,81,0.06
2901,2020-04-30 21:00,0,19.6,82,0
2902,2020-04-30 22:00,0,19.2,83,0
2903,2020-04-30 23:00,0,19,85,0
2904,2020-05-01 0:00,0,19.2,85,0
2905,2020-05-01 1:00,0,19.2,86,0
2906,2020-05-01 2:00,0,19.2,85,0
2907,2020-05-01 3:00,0,19,85,0
2908,2020-05-01 4:00,0,19,85,0
2909,2020-05-01 5:00,0,19,86,0
2910,2020-05-01 6:00,0,18.9,86,0.06
2911,2020-05-01 7:00,115200,19.1,87,0.15
2912,2020-05-01 8:00,739200,19.7,84,0.4
2913,2020-05-01 9:00,1910400,21,81,0.78
2914,2020-05-01 10:00,5049600,21.6,78,1.17
2915,2020-05-01 11:00,7670400,23.1,72,1.29
2916,2020-05-01 12:00,8534400,24.2,68,2.26
2917,2020-05-01 13:00,6009600,24.8,60,3.21
2918,2020-05-01 14:00,4617600,25.4,62,2.15
2919,2020-05-01 15:00,6672000,25.7,59,2.81
2920,2020-05-01 16:00,6566400,24.7,62,2.19
2921,2020-05-01 17:00,2121600,25.1,60,1.69
2922,2020-05-01 18:00,1276800,23.8,66,0.96
2923,2020-05-01 19:00,451200,21.8,80,0.27
2924,2020-05-01 20:00,0,20.9,85,0.06
2925,2020-05-01 21:00,0,20.4,87,0
2926,2020-05-01 22:00,0,20.1,88,0
2927,2020-05-01 23:00,0,20,89,0
2928,2020-05-02 0:00,0,20,89,0
2929,2020-05-02 1:00,0,20.1,89,0
2930,2020-05-02 2:00,0,19.5,89,0
2931,2020-05-02 3:00,0,19.1,91,0
2932,2020-05-02 4:00,0,18.9,90,0
2933,2020-05-02 5:00,0,19.2,88,0
2934,2020-05-02 6:00,0,19,89,0.06
2935,2020-05-02 7:00,355200,19.6,87,0.29
2936,2020-05-02 8:00,1910400,21,78,0.92
2937,2020-05-02 9:00,3984000,21.4,76,1.2
2938,2020-05-02 10:00,3561600,21.7,68,1.5
2939,2020-05-02 11:00,3244800,23.1,58,1.38
2940,2020-05-02 12:00,2035200,23.9,56,1.69
2941,2020-05-02 13:00,2313600,23.4,58,1.28
2942,2020-05-02 14:00,2342400,21.8,67,0.81
2943,2020-05-02 15:00,1459200,21.8,63,0.78
2944,2020-05-02 16:00,1440000,20.7,74,0.44
2945,2020-05-02 17:00,2649600,19.8,89,0.29
2946,2020-05-02 18:00,931200,20.2,76,0.25
2947,2020-05-02 19:00,153600,20.2,71,0.19
2948,2020-05-02 20:00,0,19.9,76,0.06
2949,2020-05-02 21:00,0,19.9,80,0
2950,2020-05-02 22:00,0,19.8,83,0
2951,2020-05-02 23:00,0,19.9,82,0
2952,2020-05-03 0:00,0,19.4,82,0
2953,2020-05-03 1:00,0,17.6,87,0
2954,2020-05-03 2:00,0,18.4,75,0
2955,2020-05-03 3:00,0,18.5,80,0
2956,2020-05-03 4:00,0,17.4,92,0
2957,2020-05-03 5:00,0,16.9,98,0
2958,2020-05-03 6:00,0,17,98,0.05
2959,2020-05-03 7:00,0,16.7,98,0.06
2960,2020-05-03 8:00,0,16.9,99,0.07
2961,2020-05-03 9:00,345600,17.2,99,0.19
2962,2020-05-03 10:00,3648000,17.9,99,0.49
2963,2020-05-03 11:00,2832000,18.9,98,0.73
2964,2020-05-03 12:00,2505600,20.2,93,1.77
2965,2020-05-03 13:00,1920000,21,82,1.8
2966,2020-05-03 14:00,4560000,22.2,76,2.31
2967,2020-05-03 15:00,6470400,22.2,74,2.25
2968,2020-05-03 16:00,998400,21.9,78,1.41
2969,2020-05-03 17:00,595200,20.2,84,0.59
2970,2020-05-03 18:00,211200,19.7,94,0.16
2971,2020-05-03 19:00,153600,19.7,94,0.19
2972,2020-05-03 20:00,0,19.3,94,0.06
2973,2020-05-03 21:00,0,18.8,95,0
2974,2020-05-03 22:00,0,18.9,95,0
2975,2020-05-03 23:00,0,19.1,94,0
2976,2020-05-04 0:00,0,18.9,95,0
2977,2020-05-04 1:00,0,18.1,96,0
2978,2020-05-04 2:00,0,17.9,97,0
2979,2020-05-04 3:00,0,17.9,97,0
2980,2020-05-04 4:00,0,18.1,98,0
2981,2020-05-04 5:00,0,17.7,98,0
2982,2020-05-04 6:00,0,17.5,98,0.06
2983,2020-05-04 7:00,489600,18.2,97,0.2
2984,2020-05-04 8:00,1766400,19,95,0.54
2985,2020-05-04 9:00,2438400,20.6,88,0.85
2986,2020-05-04 10:00,5510400,22.5,72,1.91
2987,2020-05-04 11:00,9254400,23.5,63,2.27
2988,2020-05-04 12:00,9955200,23.7,61,2.83
2989,2020-05-04 13:00,10387200,25.3,60,3.33
2990,2020-05-04 14:00,9772800,25.7,55,3.1
2991,2020-05-04 15:00,8985600,24.9,62,2.68
2992,2020-05-04 16:00,7766400,23.9,60,2.4
2993,2020-05-04 17:00,5433600,22.7,61,1.75
2994,2020-05-04 18:00,2620800,21.3,66,0.83
2995,2020-05-04 19:00,624000,19.3,73,0.36
2996,2020-05-04 20:00,19200,17,77,0.05
2997,2020-05-04 21:00,0,16.1,75,0
2998,2020-05-04 22:00,0,15.6,76,0
2999,2020-05-04 23:00,0,14.5,79,0
3000,2020-05-05 0:00,0,13.9,78,0
3001,2020-05-05 1:00,0,13.7,85,0
3002,2020-05-05 2:00,0,13.3,91,0
3003,2020-05-05 3:00,0,12.8,94,0
3004,2020-05-05 4:00,0,12.8,94,0
3005,2020-05-05 5:00,0,12.7,95,0
3006,2020-05-05 6:00,0,12.7,95,0.07
3007,2020-05-05 7:00,489600,13.6,94,0.27
3008,2020-05-05 8:00,2179200,15,88,0.7
3009,2020-05-05 9:00,3331200,17.3,82,1.29
3010,2020-05-05 10:00,3475200,20.2,73,1.88
3011,2020-05-05 11:00,6547200,20.7,71,1.82
3012,2020-05-05 12:00,6643200,22.6,67,2.29
3013,2020-05-05 13:00,4838400,21.8,67,2.05
3014,2020-05-05 14:00,5116800,20.7,73,1.37
3015,2020-05-05 15:00,3888000,20.7,71,1.05
3016,2020-05-05 16:00,4108800,20.3,70,0.97
3017,2020-05-05 17:00,3532800,20.2,62,0.74
3018,2020-05-05 18:00,1718400,19.9,62,0.55
3019,2020-05-05 19:00,432000,19.1,67,0.18
3020,2020-05-05 20:00,9600,19.7,69,0.06
3021,2020-05-05 21:00,0,19.2,77,0
3022,2020-05-05 22:00,0,18.5,77,0
3023,2020-05-05 23:00,0,18.3,78,0
3024,2020-05-06 0:00,0,18.1,79,0
3025,2020-05-06 1:00,0,17.8,81,0
3026,2020-05-06 2:00,0,17.1,89,0
3027,2020-05-06 3:00,0,16.7,92,0
3028,2020-05-06 4:00,0,16.2,94,0
3029,2020-05-06 5:00,0,15.9,95,0
