,date,pv,temp,hum,light
4670,2021-07-14 14:00,5164800,43.3,74,1.82
4671,2021-07-14 15:00,5040000,43.7,71,2
4672,2021-07-14 16:00,4435200,46.4,69,2.05
4673,2021-07-14 17:00,2822400,37.9,71,1.43
4674,2021-07-14 18:00,1718400,34.6,73,0.89
4675,2021-07-14 19:00,950400,30.8,77,0.4
4676,2021-07-14 20:00,115200,28,83,0.12
4677,2021-07-14 21:00,0,27,89,0
4678,2021-07-14 22:00,0,26.4,88,0
4679,2021-07-14 23:00,0,25.9,89,0
4680,2021-07-15 0:00,0,25.5,92,0
4681,2021-07-15 1:00,0,25.2,91,0
4682,2021-07-15 2:00,0,24.8,94,0
4683,2021-07-15 3:00,0,24.5,94,0
4684,2021-07-15 4:00,0,24.1,96,0
4685,2021-07-15 5:00,0,23.8,97,0
4686,2021-07-15 6:00,0,23.9,97,0.09
4687,2021-07-15 7:00,297600,24.8,95,0.59
4688,2021-07-15 8:00,1392000,28.9,83,1.33
4689,2021-07-15 9:00,3955200,37.2,71,1.95
4690,2021-07-15 10:00,6403200,46.4,67,2.6
4691,2021-07-15 11:00,5433600,54.1,66,2.84
4692,2021-07-15 12:00,7401600,58.6,63,3.56
4693,2021-07-15 13:00,5097600,49.2,60,3.26
4694,2021-07-15 14:00,6403200,54.4,61,3.06
4695,2021-07-15 15:00,6547200,53.4,61,2.07
4696,2021-07-15 16:00,7612800,54.8,59,2.25
4697,2021-07-15 17:00,5990400,39.2,60,1.16
4698,2021-07-15 18:00,4819200,36.2,64,0.66
4699,2021-07-15 19:00,1584000,32.8,74,0.48
4700,2021-07-15 20:00,230400,30.3,79,0.12
4701,2021-07-15 21:00,0,29.1,82,0
4702,2021-07-15 22:00,0,28.3,88,0
4703,2021-07-15 23:00,0,27.4,89,0
4704,2021-07-16 0:00,0,26.7,95,0
4705,2021-07-16 1:00,0,25.9,96,0
4706,2021-07-16 2:00,0,25.7,96,0
4707,2021-07-16 3:00,0,25.3,97,0
4708,2021-07-16 4:00,0,24.9,97,0
4709,2021-07-16 5:00,0,24.5,98,0
4710,2021-07-16 6:00,0,24.6,99,0.07
4711,2021-07-16 7:00,393600,25.6,97,0.48
4712,2021-07-16 8:00,2092800,29.2,93,1.15
4713,2021-07-16 9:00,4742400,37.1,87,1.75
4714,2021-07-16 10:00,6816000,41.6,77,2.34
4715,2021-07-16 11:00,8505600,51.7,66,1.92
4716,2021-07-16 12:00,9475200,49.8,71,2.75
4717,2021-07-16 13:00,9638400,41.9,70,1.89
4718,2021-07-16 14:00,8851200,56.2,64,2.75
4719,2021-07-16 15:00,7824000,32.9,97,1.1
4720,2021-07-16 16:00,5510400,33.3,89,0.81
4721,2021-07-16 17:00,1200000,29.4,80,0.68
4722,2021-07-16 18:00,67200,27,95,0.13
4723,2021-07-16 19:00,0,26.4,91,0.1
4724,2021-07-16 20:00,0,25.4,90,0.08
4725,2021-07-16 21:00,0,25,96,0
4726,2021-07-16 22:00,0,25,96,0
4727,2021-07-16 23:00,0,24.2,97,0
4728,2021-07-17 0:00,0,23.8,98,0
4729,2021-07-17 1:00,0,23.3,99,0
4730,2021-07-17 2:00,0,23.1,99,0
4731,2021-07-17 3:00,0,23.7,99,0
4732,2021-07-17 4:00,0,22.8,99,0
4733,2021-07-17 5:00,0,22.6,99,0
4734,2021-07-17 6:00,9600,22.5,99,0.08
4735,2021-07-17 7:00,499200,23.5,98,0.46
4736,2021-07-17 8:00,1939200,26.5,94,1.14
4737,2021-07-17 9:00,4560000,32.8,88,1.85
4738,2021-07-17 10:00,5414400,42.6,78,2.57
4739,2021-07-17 11:00,7065600,49.5,63,3.05
4740,2021-07-17 12:00,7161600,44.1,67,2.66
4741,2021-07-17 13:00,7113600,49,61,2.35
4742,2021-07-17 14:00,8131200,52.9,63,2.69
4743,2021-07-17 15:00,8217600,35.5,81,1.83
4744,2021-07-17 16:00,3696000,36.9,68,1.57
4745,2021-07-17 17:00,4396800,44.7,58,2
4746,2021-07-17 18:00,1200000,37.2,62,0.69
4747,2021-07-17 19:00,643200,30.8,85,0.27
4748,2021-07-17 20:00,57600,28.7,77,0.1
4749,2021-07-17 21:00,0,27.2,77,0
4750,2021-07-17 22:00,0,26.7,82,0
4751,2021-07-17 23:00,0,26.8,83,0
4752,2021-07-18 0:00,0,25.9,84,0
4753,2021-07-18 1:00,0,24.8,87,0
4754,2021-07-18 2:00,0,24.3,90,0
4755,2021-07-18 3:00,0,23.7,86,0
4756,2021-07-18 4:00,0,23.3,87,0
4757,2021-07-18 5:00,0,23.2,89,0
4758,2021-07-18 6:00,9600,23.8,90,0.07
4759,2021-07-18 7:00,412800,24.5,91,0.46
4760,2021-07-18 8:00,1459200,31.2,80,1.07
4761,2021-07-18 9:00,1948800,37.4,80,1.59
4762,2021-07-18 10:00,4108800,48.5,69,2.91
4763,2021-07-18 11:00,3292800,51.1,62,2.65
4764,2021-07-18 12:00,5107200,45.6,59,2.14
4765,2021-07-18 13:00,5664000,55.6,55,2.48
4766,2021-07-18 14:00,2985600,46.2,59,2.26
4767,2021-07-18 15:00,3926400,56.8,58,2.6
4768,2021-07-18 16:00,2889600,45.3,63,2.11
4769,2021-07-18 17:00,1987200,36.6,68,0.79
4770,2021-07-18 18:00,2467200,34.3,73,0.55
4771,2021-07-18 19:00,988800,31.7,75,0.34
4772,2021-07-18 20:00,163200,29.1,80,0.1
4773,2021-07-18 21:00,0,27.3,82,0
4774,2021-07-18 22:00,0,26.4,92,0
4775,2021-07-18 23:00,0,26,92,0
4776,2021-07-19 0:00,0,25.5,94,0
4777,2021-07-19 1:00,0,25.1,95,0
4778,2021-07-19 2:00,0,25,94,0
4779,2021-07-19 3:00,0,25,95,0
4780,2021-07-19 4:00,0,25,94,0
4781,2021-07-19 5:00,0,25,95,0
4782,2021-07-19 6:00,0,24.5,95,0.06
4783,2021-07-19 7:00,316800,25.3,94,0.16
4784,2021-07-19 8:00,2198400,27.2,91,0.34
4785,2021-07-19 9:00,4665600,33.5,83,0.77
4786,2021-07-19 10:00,6825600,37.2,79,1.56
4787,2021-07-19 11:00,8534400,48.4,72,2.03
4788,2021-07-19 12:00,9792000,49.1,73,2.21
4789,2021-07-19 13:00,10108800,59.9,61,2.8
4790,2021-07-19 14:00,9936000,59.6,59,3.48
4791,2021-07-19 15:00,8966400,56.4,60,2.23
4792,2021-07-19 16:00,7843200,43.9,59,1.85
4793,2021-07-19 17:00,5990400,41.1,61,1.17
4794,2021-07-19 18:00,3513600,37.5,63,1.18
4795,2021-07-19 19:00,806400,34,61,0.74
4796,2021-07-19 20:00,76800,29.6,61,0.21
4797,2021-07-19 21:00,0,27.8,71,0
4798,2021-07-19 22:00,0,26.8,79,0
4799,2021-07-19 23:00,0,26.1,80,0
4800,2021-07-20 0:00,0,25.8,87,0
4801,2021-07-20 1:00,0,25.9,87,0
4802,2021-07-20 2:00,0,26.5,88,0
4803,2021-07-20 3:00,0,25.8,94,0
4804,2021-07-20 4:00,0,25.8,95,0
4805,2021-07-20 5:00,0,25.5,95,0
4806,2021-07-20 6:00,0,25.5,97,0.05
4807,2021-07-20 7:00,192000,26.6,97,0.2
4808,2021-07-20 8:00,988800,28.4,96,0.43
4809,2021-07-20 9:00,1987200,30.9,94,0.67
4810,2021-07-20 10:00,4291200,36,93,1.13
4811,2021-07-20 11:00,7987200,42.3,85,1.75
4812,2021-07-20 12:00,7161600,45,74,1.89
4813,2021-07-20 13:00,8352000,52.4,69,2.59
4814,2021-07-20 14:00,5385600,45.5,64,1.96
4815,2021-07-20 15:00,5414400,45.8,65,1.64
4816,2021-07-20 16:00,4233600,42.1,67,1.62
4817,2021-07-20 17:00,5164800,39.7,65,1.12
4818,2021-07-20 18:00,4704000,40.9,59,1.6
4819,2021-07-20 19:00,1200000,32.1,59,0.74
4820,2021-07-20 20:00,86400,27.9,73,0.13
4821,2021-07-20 21:00,0,26.6,77,0
4822,2021-07-20 22:00,0,25.7,84,0
4823,2021-07-20 23:00,0,25,91,0
4824,2021-07-21 0:00,0,24.7,92,0
4825,2021-07-21 1:00,0,24,95,0
4826,2021-07-21 2:00,0,23.4,94,0
4827,2021-07-21 3:00,0,23,96,0
4828,2021-07-21 4:00,0,22.6,98,0
4829,2021-07-21 5:00,0,22.3,99,0
4830,2021-07-21 6:00,0,22.3,99,0.06
4831,2021-07-21 7:00,307200,23.8,97,0.3
4832,2021-07-21 8:00,2121600,25.6,94,0.74
4833,2021-07-21 9:00,4963200,34.9,81,1.2
4834,2021-07-21 10:00,6700800,42.9,74,2.05
4835,2021-07-21 11:00,8371200,56.2,60,3.12
4836,2021-07-21 12:00,9283200,61.9,50,3.45
4837,2021-07-21 13:00,9609600,65.7,48,3.63
4838,2021-07-21 14:00,8169600,65.2,50,3.2
4839,2021-07-21 15:00,6460800,60.6,50,3.14
4840,2021-07-21 16:00,6384000,50.2,58,2.01
4841,2021-07-21 17:00,4243200,43.7,54,1.22
4842,2021-07-21 18:00,2582400,41.6,58,1.4
4843,2021-07-21 19:00,1036800,33.4,61,0.53
4844,2021-07-21 20:00,105600,30,68,0.17
4845,2021-07-21 21:00,0,28.6,77,0
4846,2021-07-21 22:00,0,27.8,79,0
4847,2021-07-21 23:00,0,26.7,78,0
4848,2021-07-22 0:00,0,25.6,86,0
4849,2021-07-22 1:00,0,24.8,86,0
4850,2021-07-22 2:00,0,24.2,86,0
4851,2021-07-22 3:00,0,23.4,91,0
4852,2021-07-22 4:00,0,22.9,91,0
4853,2021-07-22 5:00,0,22.6,87,0
4854,2021-07-22 6:00,0,22.6,82,0.07
4855,2021-07-22 7:00,345600,23.8,81,0.45
4856,2021-07-22 8:00,2236800,28.9,74,1.18
4857,2021-07-22 9:00,4867200,40.2,70,1.77
4858,2021-07-22 10:00,6460800,41.2,64,2.38
4859,2021-07-22 11:00,6153600,51.3,58,3
4860,2021-07-22 12:00,8064000,53.4,55,3.09
4861,2021-07-22 13:00,8889600,61.3,52,3.59
4862,2021-07-22 14:00,7584000,49.1,54,2.27
4863,2021-07-22 15:00,8601600,47.6,56,1.56
4864,2021-07-22 16:00,7468800,43.1,62,1.08
4865,2021-07-22 17:00,5644800,43.9,59,1.46
4866,2021-07-22 18:00,2716800,39.9,58,0.98
4867,2021-07-22 19:00,960000,34.8,62,0.52
4868,2021-07-22 20:00,163200,31.2,68,0.16
4869,2021-07-22 21:00,0,28.9,70,0
4870,2021-07-22 22:00,0,27.7,76,0
4871,2021-07-22 23:00,0,26.8,77,0
4872,2021-07-23 0:00,0,25.9,82,0
4873,2021-07-23 1:00,0,25.5,85,0
4874,2021-07-23 2:00,0,24.9,87,0
4875,2021-07-23 3:00,0,24.4,82,0
4876,2021-07-23 4:00,0,24.3,87,0
4877,2021-07-23 5:00,0,24.1,89,0
4878,2021-07-23 6:00,0,24.1,89,0.07
4879,2021-07-23 7:00,384000,25.4,85,0.34
4880,2021-07-23 8:00,2188800,28.3,79,1.14
4881,2021-07-23 9:00,4492800,32.1,74,1.06
4882,2021-07-23 10:00,6883200,37.6,65,1.33
4883,2021-07-23 11:00,7507200,49.5,58,2.75
4884,2021-07-23 12:00,8467200,52.1,55,2.98
4885,2021-07-23 13:00,7468800,61.2,50,3.68
4886,2021-07-23 14:00,6067200,58.8,51,3.2
4887,2021-07-23 15:00,5433600,47.9,55,1.83
4888,2021-07-23 16:00,4512000,47.1,56,1.68
4889,2021-07-23 17:00,3369600,42.3,58,1.21
4890,2021-07-23 18:00,1689600,37.5,59,0.67
4891,2021-07-23 19:00,566400,33.4,63,0.34
4892,2021-07-23 20:00,115200,30.5,69,0.1
4893,2021-07-23 21:00,0,29.1,70,0
4894,2021-07-23 22:00,0,28.1,76,0
4895,2021-07-23 23:00,0,27.1,82,0
4896,2021-07-24 0:00,0,26.5,83,0
4897,2021-07-24 1:00,0,26.6,81,0
4898,2021-07-24 2:00,0,26.5,82,0
4899,2021-07-24 3:00,0,26.2,85,0
4900,2021-07-24 4:00,0,26,74,0
4901,2021-07-24 5:00,0,25.7,82,0
4902,2021-07-24 6:00,0,25.5,84,0.06
4903,2021-07-24 7:00,345600,27.2,83,0.28
4904,2021-07-24 8:00,2131200,29.8,82,0.81
4905,2021-07-24 9:00,3283200,35.6,67,1.58
4906,2021-07-24 10:00,4963200,43.8,66,2.37
4907,2021-07-24 11:00,7209600,48.6,58,2.52
4908,2021-07-24 12:00,6508800,51,57,2.62
4909,2021-07-24 13:00,6643200,52.2,55,2.55
4910,2021-07-24 14:00,6902400,50.8,55,2.27
4911,2021-07-24 15:00,6220800,52.8,52,2.34
4912,2021-07-24 16:00,6028800,50.2,54,2.19
4913,2021-07-24 17:00,4742400,47.7,52,1.8
4914,2021-07-24 18:00,2390400,40.1,56,0.95
4915,2021-07-24 19:00,1132800,35,60,0.4
4916,2021-07-24 20:00,134400,31,66,0.12
4917,2021-07-24 21:00,0,28.9,68,0
4918,2021-07-24 22:00,0,27.7,72,0
4919,2021-07-24 23:00,0,26.8,76,0
4920,2021-07-25 0:00,0,25.9,77,0
4921,2021-07-25 1:00,0,25.1,75,0
4922,2021-07-25 2:00,0,24.6,64,0
4923,2021-07-25 3:00,0,24.5,66,0
4924,2021-07-25 4:00,0,24.3,74,0
4925,2021-07-25 5:00,0,24.3,74,0
4926,2021-07-25 6:00,0,24.4,75,0.07
4927,2021-07-25 7:00,211200,26.5,76,0.29
4928,2021-07-25 8:00,844800,29.6,76,0.62
4929,2021-07-25 9:00,2774400,34.1,72,1.09
4930,2021-07-25 10:00,4377600,37.4,65,1.29
4931,2021-07-25 11:00,6883200,48.4,58,2.66
4932,2021-07-25 12:00,9436800,55.2,53,3.07
4933,2021-07-25 13:00,9475200,57.2,49,2.86
4934,2021-07-25 14:00,10368000,61.4,48,3.48
4935,2021-07-25 15:00,9302400,57,50,2.78
4936,2021-07-25 16:00,6652800,54.1,50,2.2
4937,2021-07-25 17:00,4214400,41.2,50,0.87
4938,2021-07-25 18:00,1968000,39.5,51,1.06
4939,2021-07-25 19:00,873600,34.2,54,0.49
4940,2021-07-25 20:00,105600,30.1,55,0.11
4941,2021-07-25 21:00,0,28,59,0
4942,2021-07-25 22:00,0,26.8,60,0
4943,2021-07-25 23:00,0,26.4,64,0
4944,2021-07-26 0:00,0,26.1,66,0
4945,2021-07-26 1:00,0,25.9,69,0
4946,2021-07-26 2:00,0,25.9,70,0
4947,2021-07-26 3:00,0,25.3,75,0
4948,2021-07-26 4:00,0,24.8,78,0
4949,2021-07-26 5:00,0,24.2,79,0
4950,2021-07-26 6:00,0,24.3,79,0.08
4951,2021-07-26 7:00,720000,26.8,81,0.47
4952,2021-07-26 8:00,1680000,31.7,74,1.32
4953,2021-07-26 9:00,2620800,35.7,65,1.5
4954,2021-07-26 10:00,2793600,38.9,70,1.37
4955,2021-07-26 11:00,3916800,49.2,61,2.33
4956,2021-07-26 12:00,6873600,50.3,62,2.38
4957,2021-07-26 13:00,6710400,51.3,61,2.65
4958,2021-07-26 14:00,10425600,47.2,57,1.88
4959,2021-07-26 15:00,7728000,48.5,57,1.82
4960,2021-07-26 16:00,6940800,45.9,54,1.4
4961,2021-07-26 17:00,4598400,45.2,51,1.57
4962,2021-07-26 18:00,2467200,38.2,55,1.11
4963,2021-07-26 19:00,1075200,32.9,62,0.28
4964,2021-07-26 20:00,96000,29.5,73,0.09
4965,2021-07-26 21:00,0,27.9,75,0
4966,2021-07-26 22:00,0,26.6,72,0
4967,2021-07-26 23:00,0,25.6,72,0
4968,2021-07-27 0:00,0,24.5,70,0
4969,2021-07-27 1:00,0,23.7,74,0
4970,2021-07-27 2:00,0,23.1,77,0
4971,2021-07-27 3:00,0,22.9,81,0
4972,2021-07-27 4:00,0,22.4,89,0
4973,2021-07-27 5:00,0,22.1,86,0
4974,2021-07-27 6:00,0,22,90,0.06
4975,2021-07-27 7:00,297600,22.8,89,0.42
4976,2021-07-27 8:00,2217600,26.4,76,1.15
4977,2021-07-27 9:00,4848000,36.9,70,1.87
4978,2021-07-27 10:00,6950400,46.7,62,2.52
4979,2021-07-27 11:00,8342400,53.9,54,3.01
4980,2021-07-27 12:00,9542400,46.6,54,1.43
4981,2021-07-27 13:00,9168000,41.8,57,1.38
4982,2021-07-27 14:00,9657600,40,56,0.96
4983,2021-07-27 15:00,8918400,42.5,55,1.24
4984,2021-07-27 16:00,7574400,53.2,48,2.42
4985,2021-07-27 17:00,5740800,47.7,49,1.7
4986,2021-07-27 18:00,3292800,41,53,1.26
4987,2021-07-27 19:00,892800,34.1,56,0.45
4988,2021-07-27 20:00,38400,30.3,62,0.1
4989,2021-07-27 21:00,0,28.9,67,0
4990,2021-07-27 22:00,0,27.4,74,0
4991,2021-07-27 23:00,0,26.5,74,0
4992,2021-07-28 0:00,0,25.8,73,0
4993,2021-07-28 1:00,0,24.2,73,0
4994,2021-07-28 2:00,0,24.1,78,0
4995,2021-07-28 3:00,0,23.9,80,0
4996,2021-07-28 4:00,0,23.1,85,0
4997,2021-07-28 5:00,0,22.7,88,0
4998,2021-07-28 6:00,0,23,91,0.06
4999,2021-07-28 7:00,336000,25.3,91,0.37
5000,2021-07-28 8:00,1929600,31.8,80,1.02
5001,2021-07-28 9:00,4627200,41.6,75,1.75
5002,2021-07-28 10:00,6854400,51.9,71,2.44
5003,2021-07-28 11:00,8534400,59.7,63,3.11
5004,2021-07-28 12:00,9427200,49.7,58,2.56
5005,2021-07-28 13:00,9811200,61.7,50,2.41
5006,2021-07-28 14:00,9542400,50.5,52,2
5007,2021-07-28 15:00,8793600,43,54,1.17
5008,2021-07-28 16:00,7420800,38.8,57,0.75
5009,2021-07-28 17:00,5596800,38.3,59,0.7
5010,2021-07-28 18:00,2044800,35.3,61,0.48
5011,2021-07-28 19:00,643200,30.7,65,0.26
5012,2021-07-28 20:00,38400,29.4,71,0.07
5013,2021-07-28 21:00,0,28.5,74,0
5014,2021-07-28 22:00,0,27.6,77,0
5015,2021-07-28 23:00,0,26.8,79,0
5016,2021-07-29 0:00,0,26.3,82,0
5017,2021-07-29 1:00,0,25,85,0
5018,2021-07-29 2:00,0,24.1,82,0
5019,2021-07-29 3:00,0,24.1,94,0
5020,2021-07-29 4:00,0,23.5,90,0
5021,2021-07-29 5:00,0,23.1,85,0
5022,2021-07-29 6:00,0,23.3,86,0.07
5023,2021-07-29 7:00,316800,25.2,89,0.38
5024,2021-07-29 8:00,1948800,31.6,82,1.01
5025,2021-07-29 9:00,4483200,41.8,72,1.77
5026,2021-07-29 10:00,7084800,52.7,64,2.48
5027,2021-07-29 11:00,8592000,53.6,61,2.58
5028,2021-07-29 12:00,8601600,52.4,60,2.58
5029,2021-07-29 13:00,9542400,53.3,55,1.91
5030,2021-07-29 14:00,9494400,60,54,2.15
5031,2021-07-29 15:00,4214400,63.6,48,2.41
5032,2021-07-29 16:00,7075200,46.6,52,1.69
5033,2021-07-29 17:00,5078400,38,56,0.66
5034,2021-07-29 18:00,1920000,37.5,61,0.57
5035,2021-07-29 19:00,883200,32.8,69,0.38
5036,2021-07-29 20:00,153600,28.9,74,0.11
5037,2021-07-29 21:00,0,27.2,80,0
5038,2021-07-29 22:00,0,27.1,79,0
5039,2021-07-29 23:00,0,25.1,80,0
5040,2021-07-30 0:00,0,24.9,82,0
5041,2021-07-30 1:00,0,23.8,84,0
5042,2021-07-30 2:00,0,23,87,0
5043,2021-07-30 3:00,0,22.5,90,0
5044,2021-07-30 4:00,0,21.9,93,0
5045,2021-07-30 5:00,0,21.3,94,0
5046,2021-07-30 6:00,0,21.1,92,0.06
5047,2021-07-30 7:00,326400,22.4,83,0.38
5048,2021-07-30 8:00,1363200,29.4,75,1.02
5049,2021-07-30 9:00,3734400,40.7,57,1.8
5050,2021-07-30 10:00,5702400,52.3,55,2.51
5051,2021-07-30 11:00,6969600,58.5,56,2.97
5052,2021-07-30 12:00,6105600,65.4,57,3.41
5053,2021-07-30 13:00,5923200,66.1,58,3.01
5054,2021-07-30 14:00,5740800,46.2,63,1.54
5055,2021-07-30 15:00,2678400,39.6,66,0.84
5056,2021-07-30 16:00,1017600,44.3,67,0.91
5057,2021-07-30 17:00,518400,39.4,67,1.06
5058,2021-07-30 18:00,556800,34.8,74,0.35
5059,2021-07-30 19:00,883200,31.3,72,0.15
5060,2021-07-30 20:00,105600,29.7,80,0.06
5061,2021-07-30 21:00,0,27.4,85,0
5062,2021-07-30 22:00,0,26.9,90,0
5063,2021-07-30 23:00,0,26.7,99,0
5064,2021-07-31 0:00,0,26.7,99,0
5065,2021-07-31 1:00,0,26.8,98,0
5066,2021-07-31 2:00,0,26,99,0
5067,2021-07-31 3:00,0,26.5,99,0
5068,2021-07-31 4:00,0,26.7,99,0
5069,2021-07-31 5:00,0,26.7,99,0
5070,2021-07-31 6:00,0,26.9,99,0.07
5071,2021-07-31 7:00,105600,27.4,99,0.21
5072,2021-07-31 8:00,1612800,29,99,0.36
5073,2021-07-31 9:00,3974400,36,96,1.45
5074,2021-07-31 10:00,6038400,37.5,78,1.93
5075,2021-07-31 11:00,7276800,42.8,76,3.22
5076,2021-07-31 12:00,9283200,43.5,70,2.59
5077,2021-07-31 13:00,9907200,38.6,64,2.93
5078,2021-07-31 14:00,9369600,45.3,57,3.36
5079,2021-07-31 15:00,8726400,42.5,54,2.98
5080,2021-07-31 16:00,7497600,41.7,56,1.8
5081,2021-07-31 17:00,5491200,34.2,64,1.19
5082,2021-07-31 18:00,3120000,32.3,70,0.63
5083,2021-07-31 19:00,787200,31.7,71,0.55
5084,2021-07-31 20:00,67200,28.7,69,0.09
5085,2021-07-31 21:00,0,28.2,74,0
5086,2021-07-31 22:00,0,27.5,80,0
5087,2021-07-31 23:00,0,27.4,84,0
5088,2021-08-01 0:00,0,26.8,79,0
5089,2021-08-01 1:00,0,26.9,81,0
5090,2021-08-01 2:00,0,26.4,84,0
5091,2021-08-01 3:00,0,26.9,86,0
5092,2021-08-01 4:00,0,26.9,93,0
5093,2021-08-01 5:00,0,26.8,95,0
5094,2021-08-01 6:00,0,26.3,96,0.06
5095,2021-08-01 7:00,307200,27.9,94,0.41
5096,2021-08-01 8:00,1420800,30.6,91,0.9
5097,2021-08-01 9:00,3283200,34.8,84,1.41
5098,2021-08-01 10:00,3446400,37,76,2
5099,2021-08-01 11:00,2112000,35.6,73,1.56
5100,2021-08-01 12:00,3811200,39.5,74,1.81
5101,2021-08-01 13:00,6076800,42.7,68,2.47
5102,2021-08-01 14:00,7747200,36.7,66,1.54
5103,2021-08-01 15:00,4569600,35.8,69,1.57
5104,2021-08-01 16:00,1612800,36.3,72,1.4
5105,2021-08-01 17:00,1824000,31.8,89,0.46
5106,2021-08-01 18:00,451200,30.2,86,0.41
5107,2021-08-01 19:00,0,28.5,99,0.12
5108,2021-08-01 20:00,0,27.8,99,0.07
5109,2021-08-01 21:00,0,27.7,99,0
5110,2021-08-01 22:00,0,27.5,99,0
5111,2021-08-01 23:00,0,27.3,99,0
5112,2021-08-02 0:00,0,26.9,96,0
5113,2021-08-02 1:00,0,26.4,95,0
5114,2021-08-02 2:00,0,26.4,97,0
5115,2021-08-02 3:00,0,26.2,98,0
5116,2021-08-02 4:00,0,26.1,98,0
5117,2021-08-02 5:00,0,26.5,98,0
5118,2021-08-02 6:00,0,26.6,99,0.05
5119,2021-08-02 7:00,19200,27.6,98,0.18
5120,2021-08-02 8:00,864000,30.1,96,0.65
5121,2021-08-02 9:00,1440000,32.9,88,1.1
5122,2021-08-02 10:00,2832000,38.2,77,1.83
5123,2021-08-02 11:00,3753600,35,99,1.3
5124,2021-08-02 12:00,5049600,33.9,94,1.43
5125,2021-08-02 13:00,5644800,31.9,95,1.16
5126,2021-08-02 14:00,4214400,37,99,0.9
5127,2021-08-02 15:00,4809600,35.8,95,1.48
5128,2021-08-02 16:00,2265600,33.7,98,1.07
5129,2021-08-02 17:00,2899200,30.7,97,0.62
5130,2021-08-02 18:00,2016000,30.7,98,0.47
5131,2021-08-02 19:00,278400,29.5,96,0.37
5132,2021-08-02 20:00,38400,28,97,0.1
5133,2021-08-02 21:00,0,27.8,98,0
5134,2021-08-02 22:00,0,27.1,99,0
5135,2021-08-02 23:00,0,25.6,99,0
5136,2021-08-03 0:00,0,25.8,99,0
5137,2021-08-03 1:00,0,25.7,99,0
5138,2021-08-03 2:00,0,25.6,99,0
5139,2021-08-03 3:00,0,25.5,99,0
5140,2021-08-03 4:00,0,25.2,99,0
5141,2021-08-03 5:00,0,25.2,99,0
5142,2021-08-03 6:00,0,24.8,99,0.06
5143,2021-08-03 7:00,0,25,99,0.09
5144,2021-08-03 8:00,0,25.1,99,0.17
5145,2021-08-03 9:00,969600,27.7,99,0.52
5146,2021-08-03 10:00,6009600,29.8,98,0.97
5147,2021-08-03 11:00,4310400,36.8,93,2.24
5148,2021-08-03 12:00,2630400,33.3,93,1.65
5149,2021-08-03 13:00,5472000,35.6,81,1.55
5150,2021-08-03 14:00,6153600,36.7,79,1.95
5151,2021-08-03 15:00,6585600,39.1,71,2.45
5152,2021-08-03 16:00,7305600,36.2,76,1.84
5153,2021-08-03 17:00,3369600,35.1,67,1.94
5154,2021-08-03 18:00,2726400,32.7,76,1.14
5155,2021-08-03 19:00,854400,29.6,81,0.41
5156,2021-08-03 20:00,48000,28,85,0.09
5157,2021-08-03 21:00,0,27.3,91,0
5158,2021-08-03 22:00,0,26.7,94,0
5159,2021-08-03 23:00,0,26.2,95,0
5160,2021-08-04 0:00,0,25.7,96,0
5161,2021-08-04 1:00,0,25.5,96,0
5162,2021-08-04 2:00,0,25.2,98,0
5163,2021-08-04 3:00,0,25.1,99,0
5164,2021-08-04 4:00,0,24.8,99,0
5165,2021-08-04 5:00,0,24.7,99,0
5166,2021-08-04 6:00,0,24.5,99,0.06
5167,2021-08-04 7:00,288000,25.2,98,0.34
5168,2021-08-04 8:00,1747200,26.8,91,1
5169,2021-08-04 9:00,4262400,30.9,85,1.65
5170,2021-08-04 10:00,6528000,36.9,76,2.4
5171,2021-08-04 11:00,7852800,36.4,75,2.61
5172,2021-08-04 12:00,8716800,41.8,63,2.29
5173,2021-08-04 13:00,7238400,36.1,71,2.3
5174,2021-08-04 14:00,4348800,38.5,62,2.47
5175,2021-08-04 15:00,5222400,39.6,59,2.13
5176,2021-08-04 16:00,3484800,40.4,59,2.86
5177,2021-08-04 17:00,4694400,36.5,65,1.89
5178,2021-08-04 18:00,2985600,31.8,71,0.72
5179,2021-08-04 19:00,768000,30.3,77,0.28
5180,2021-08-04 20:00,28800,28.8,78,0.1
5181,2021-08-04 21:00,0,27.9,76,0
5182,2021-08-04 22:00,0,27.4,77,0
5183,2021-08-04 23:00,0,27,79,0
5184,2021-08-05 0:00,0,26.7,84,0
5185,2021-08-05 1:00,0,26.5,95,0
5186,2021-08-05 2:00,0,26.1,95,0
5187,2021-08-05 3:00,0,25.8,94,0
5188,2021-08-05 4:00,0,25.4,95,0
5189,2021-08-05 5:00,0,25.2,95,0
5190,2021-08-05 6:00,0,25.1,96,0.06
5191,2021-08-05 7:00,268800,26,96,0.26
5192,2021-08-05 8:00,1920000,29,86,0.92
5193,2021-08-05 9:00,4550400,33,74,1.84
5194,2021-08-05 10:00,6720000,37.6,69,2.45
5195,2021-08-05 11:00,8121600,36.5,70,1.94
5196,2021-08-05 12:00,8976000,35.7,68,2.42
5197,2021-08-05 13:00,10128000,42.2,59,3.04
5198,2021-08-05 14:00,9369600,35.9,69,1.83
5199,2021-08-05 15:00,7689600,36.8,62,1.29
5200,2021-08-05 16:00,2678400,32.6,65,0.56
5201,2021-08-05 17:00,4348800,31.4,74,0.43
5202,2021-08-05 18:00,2131200,31.6,70,0.55
5203,2021-08-05 19:00,777600,30.2,77,0.3
5204,2021-08-05 20:00,57600,28.7,83,0.13
