Unnamed: 0,date,acdc,load,pv,ess_charge,ess_discharge,workday,price,fee
0,2023-08-27 16:00,1.11,16.66,17.94,0,0,0,229,254.19
1,2023-08-27 17:00,26.87,43.06,16.32,0,0,0,229,6153.23
2,2023-08-27 18:00,41.31,41.33,0.07,0,0,0,146.9,6068.439
3,2023-08-27 19:00,36.22,36.19,0,0,0,0,146.9,5320.718
4,2023-08-27 20:00,38.68,38.74,0,0,0,0,146.9,5682.092
5,2023-08-27 21:00,36.53,36.43,0,0,0,0,146.9,5366.257
6,2023-08-27 22:00,35.61,35.63,0,0,0,0,94,3347.34
7,2023-08-27 23:00,24.59,24.53,0,0,0,0,94,2311.46
8,2023-08-28 0:00,37.99,37.79,0,0,0,1,94,3571.06
9,2023-08-28 1:00,34.67,34.47,0,0,0,1,94,3258.98
10,2023-08-28 2:00,41.24,41.11,0,0,0,1,94,3876.56
11,2023-08-28 3:00,49.51,49.4,0,0,0,1,94,4653.94
12,2023-08-28 4:00,58.36,58.25,0,0,0,1,94,5485.84
13,2023-08-28 5:00,68.97,68.88,0,0,0,1,94,6483.18
14,2023-08-28 6:00,87.18,87.48,0.51,0,0,1,94,8194.92
15,2023-08-28 7:00,110.92,113.55,2.79,0,0,1,94,10426.48
16,2023-08-28 8:00,133.8,140.65,7.03,0,0,1,94,12577.2
17,2023-08-28 9:00,34.65,55.99,23.89,0,0,1,146.9,5090.085
18,2023-08-28 10:00,89.34,182.23,92.79,0,0,1,146.9,13124.046
19,2023-08-28 11:00,87.43,191.31,103.77,0,0,1,146.9,12843.467
20,2023-08-28 12:00,74.57,189.98,115.26,0,0,1,146.9,10954.333
21,2023-08-28 13:00,88.68,189.74,100.84,-78.32,0,1,146.9,13027.092
22,2023-08-28 14:00,121.51,192.05,70.59,0,0,1,229,27825.79
23,2023-08-28 15:00,128.28,189.44,61.36,0,0,1,229,29376.12
24,2023-08-28 16:00,153.04,187.95,35.08,0,0,1,229,35046.16
25,2023-08-28 17:00,160.74,173.9,13.52,0,0,1,229,36809.46
26,2023-08-28 18:00,159.53,159.31,0.13,0,0,1,146.9,23434.957
27,2023-08-28 19:00,199.43,198.91,0,0,0,1,146.9,29296.267
28,2023-08-28 20:00,184.86,184.3,0,0,0,1,146.9,27155.934
29,2023-08-28 21:00,141.38,140.84,0,0,0,1,146.9,20768.722
30,2023-08-28 22:00,107.45,106.89,0,0,0,1,94,10100.3
31,2023-08-28 23:00,72.4,71.86,0,0,0,1,94,6805.6
32,2023-08-29 0:00,53.27,52.34,0,0,0,1,94,5007.38
33,2023-08-29 1:00,45.42,44.35,0,0,0,1,94,4269.48
34,2023-08-29 2:00,55.69,54.95,0,0,0,1,94,5234.86
35,2023-08-29 3:00,48.54,47.48,0,0,0,1,94,4562.76
36,2023-08-29 4:00,74.77,73.75,0,0,0,1,94,7028.38
37,2023-08-29 5:00,93.57,92.65,0,0,0,1,94,8795.58
38,2023-08-29 6:00,100.77,101.39,1.6,0,0,1,94,9472.38
39,2023-08-29 7:00,117.54,127.02,10.04,0,0,1,94,11048.76
40,2023-08-29 8:00,143.21,173.26,30.59,0,0,1,94,13461.74
41,2023-08-29 9:00,156.87,217.71,61.25,0,0,1,146.9,23044.203
42,2023-08-29 10:00,181.92,241.32,59.51,0,0,1,146.9,26724.048
43,2023-08-29 11:00,203.29,252.66,49.47,0,0,1,146.9,29863.301
44,2023-08-29 12:00,245.09,252.05,7.49,0,0,1,146.9,36003.721
45,2023-08-29 13:00,219.58,250.43,31.19,0,0,1,146.9,32256.302
46,2023-08-29 14:00,210.51,254.62,44.32,0,0,1,229,48206.79
47,2023-08-29 15:00,237.27,251.55,14.43,0,0,1,229,54334.83
48,2023-08-29 16:00,228.8,249.42,21.21,0,0,1,229,52395.2
49,2023-08-29 17:00,228.35,230.62,2.85,0,0,1,229,52292.15
50,2023-08-29 18:00,207.62,209.23,2.23,0,0,1,146.9,30499.378
51,2023-08-29 19:00,196.48,195.63,0,0,0,1,146.9,28862.912
52,2023-08-29 20:00,179.43,178.81,0,0,0,1,146.9,26358.267
53,2023-08-29 21:00,141.4,140.89,0,0,0,1,146.9,20771.66
54,2023-08-29 22:00,102.5,101.91,0,0,0,1,94,9635
55,2023-08-29 23:00,64.07,63.54,0,0,0,1,94,6022.58
56,2023-08-30 0:00,52.06,51.52,0,0,0,1,94,4893.64
57,2023-08-30 1:00,44.25,43.82,0,0,0,1,94,4159.5
58,2023-08-30 2:00,54.82,54.41,0,0,0,1,94,5153.08
59,2023-08-30 3:00,56.04,55.59,0,0,0,1,94,5267.76
60,2023-08-30 4:00,83.13,82.62,0,0,0,1,94,7814.22
61,2023-08-30 5:00,92.85,92.28,0,0,0,1,94,8727.9
62,2023-08-30 6:00,102.38,101.14,0.15,0,0,1,94,9623.72
63,2023-08-30 7:00,114.93,115.29,1.57,0,0,1,94,10803.42
64,2023-08-30 8:00,150.77,161.6,12.11,0,0,1,94,14172.38
65,2023-08-30 9:00,179.37,212.96,34.34,0,0,1,146.9,26349.453
66,2023-08-30 10:00,215.46,239.59,25.53,0,0,1,146.9,31651.074
67,2023-08-30 11:00,186.19,250.87,65.54,0,0,1,146.9,27351.311
68,2023-08-30 12:00,206.92,249.5,43.4,0,0,1,146.9,30396.548
69,2023-08-30 13:00,194.03,248.47,54.26,0,0,1,146.9,28503.007
70,2023-08-30 14:00,208.32,251.72,43.33,0,0,1,229,47705.28
71,2023-08-30 15:00,228.45,249.16,20.86,0,0,1,229,52315.05
72,2023-08-30 16:00,235.4,246.33,11.42,0,0,1,229,53906.6
73,2023-08-30 17:00,218.21,222.9,4.94,0,0,1,229,49970.09
74,2023-08-30 18:00,199.86,199.17,0.09,0,0,1,146.9,29359.434
75,2023-08-30 19:00,187.81,187.06,0,0,0,1,146.9,27589.289
76,2023-08-30 20:00,174.59,173.9,0,0,0,1,146.9,25647.271
77,2023-08-30 21:00,130.8,130.38,0,0,0,1,146.9,19214.52
78,2023-08-30 22:00,96.7,96.15,0,0,0,1,94,9089.8
79,2023-08-30 23:00,62,61.38,0,0,0,1,94,5828
80,2023-08-31 0:00,43.3,42.92,0,0,0,1,94,4070.2
81,2023-08-31 1:00,36.1,35.53,0,0,0,1,94,3393.4
82,2023-08-31 2:00,46.6,46.02,0,0,0,1,94,4380.4
83,2023-08-31 3:00,47.9,47.97,0,0,0,1,94,4502.6
84,2023-08-31 4:00,74.7,74.02,0,0,0,1,94,7021.8
85,2023-08-31 5:00,91.9,91.43,0,0,0,1,94,8638.6
86,2023-08-31 6:00,94,96.83,3.1,0,0,1,94,8836
87,2023-08-31 7:00,98.8,116.38,17.62,0,0,1,94,9287.2
88,2023-08-31 8:00,92.3,162.87,70.46,0,0,1,94,8676.2
89,2023-08-31 9:00,107,210.7,103.38,0,0,1,146.9,15718.3
90,2023-08-31 10:00,89.3,235.07,145.92,0,0,1,146.9,13118.17
91,2023-08-31 11:00,58.2,252.53,193.87,0,0,1,146.9,8549.58
92,2023-08-31 12:00,53.4,220.93,180.88,0,0,1,146.9,7844.46
93,2023-08-31 13:00,70.5,245.44,176.27,0,0,1,146.9,10356.45
94,2023-08-31 14:00,83,252.37,167.41,0,0,1,229,19007
95,2023-08-31 15:00,106.9,248.32,140.97,0,0,1,229,24480.1
96,2023-08-31 16:00,152.2,245.39,92.65,0,0,1,229,34853.8
97,2023-08-31 17:00,181.3,226.81,45.51,0,0,1,229,41517.7
98,2023-08-31 18:00,199.8,205.52,5.99,0,0,1,146.9,29350.62
99,2023-08-31 19:00,186.1,185.52,0.02,0,0,1,146.9,27338.09
100,2023-08-31 20:00,173,172.31,0,0,0,1,146.9,25413.7
101,2023-08-31 21:00,128.4,127.64,0,0,0,1,146.9,18861.96
102,2023-08-31 22:00,100.8,100.42,0,0,0,1,94,9475.2
103,2023-08-31 23:00,67,66.36,0,0,0,1,94,6298
104,2023-09-01 0:00,42.9,42.2,0,0,0,1,94,4032.6
105,2023-09-01 1:00,33.9,33.38,0,0,0,1,94,3186.6
106,2023-09-01 2:00,43.6,42.92,0,0,0,1,94,4098.4
107,2023-09-01 3:00,45.6,45.43,0,0,0,1,94,4286.4
108,2023-09-01 4:00,73.3,72.39,0,0,0,1,94,6890.2
109,2023-09-01 5:00,90.9,90.77,0,0,0,1,94,8544.6
110,2023-09-01 6:00,94.9,95.19,0.64,0,0,1,94,8920.6
111,2023-09-01 7:00,98.4,114.61,16.31,0,0,1,94,9249.6
112,2023-09-01 8:00,124.7,160.51,35.72,0,0,1,94,11721.8
113,2023-09-01 9:00,147.3,206.79,60.06,0,0,1,116.5,17160.45
114,2023-09-01 10:00,124.4,235.25,111.09,0,0,1,116.5,14492.6
115,2023-09-01 11:00,100.6,249.02,147.13,0,0,1,116.5,11719.9
116,2023-09-01 12:00,100.1,246.28,147.39,0,0,1,116.5,11661.65
117,2023-09-01 13:00,55,245.9,191.25,0,0,1,116.5,6407.5
118,2023-09-01 14:00,85.4,248.25,164.83,0,0,1,147.2,12570.88
119,2023-09-01 15:00,114.8,246.12,132.86,0,0,1,147.2,16898.56
120,2023-09-01 16:00,163.5,244.16,81.39,0,0,1,147.2,24067.2
121,2023-09-01 17:00,188,224.88,39.07,0,0,1,147.2,27673.6
122,2023-09-01 18:00,197.8,202.97,7.6,0,0,1,116.5,23043.7
123,2023-09-01 19:00,194.2,191.63,0,0,0,1,116.5,22624.3
124,2023-09-01 20:00,176.6,174.09,0,0,0,1,116.5,20573.9
125,2023-09-01 21:00,136,133.2,0,0,0,1,116.5,15844
126,2023-09-01 22:00,95.8,94.65,0,0,0,1,94,9005.2
127,2023-09-01 23:00,61.7,59.2,0,0,0,1,94,5799.8
128,2023-09-02 0:00,43.6,40.16,0,0,0,0,94,4098.4
129,2023-09-02 1:00,42,39.03,0,0,0,0,94,3948
130,2023-09-02 2:00,40.3,37.32,0,0,0,0,94,3788.2
131,2023-09-02 3:00,40.7,37.87,0,0,0,0,94,3825.8
132,2023-09-02 4:00,40.8,37.7,0,0,0,0,94,3835.2
133,2023-09-02 5:00,39.8,37.43,0,0,0,0,94,3741.2
134,2023-09-02 6:00,38.7,37.3,1.35,0,0,0,94,3637.8
135,2023-09-02 7:00,13.4,38.37,28.05,0,0,0,94,1259.6
136,2023-09-02 8:00,18.1,40.31,24.32,0,0,0,94,1701.4
137,2023-09-02 9:00,4.9,44.28,48.13,0,0,0,116.5,570.85
138,2023-09-02 10:00,4,50.68,58.5,0,0,0,116.5,466
139,2023-09-02 11:00,0.9,53.99,69.69,0,0,0,116.5,104.85
140,2023-09-02 12:00,18.1,56.36,38.99,0,0,0,116.5,2108.65
141,2023-09-02 13:00,0.1,56.69,131.46,0,0,0,116.5,11.65
142,2023-09-02 14:00,2.6,57.92,98.91,0,0,0,147.2,382.72
143,2023-09-02 15:00,27.9,57.81,30.16,0,0,0,147.2,4106.88
144,2023-09-02 16:00,24.5,55.26,32.49,0,0,0,147.2,3606.4
145,2023-09-02 17:00,36.2,54.69,20.14,0,0,0,147.2,5328.64
146,2023-09-02 18:00,52.1,54.32,4.48,0,0,0,116.5,6069.65
147,2023-09-02 19:00,55.5,52.43,0,0,0,0,116.5,6465.75
148,2023-09-02 20:00,55.3,52.31,0,0,0,0,116.5,6442.45
149,2023-09-02 21:00,54.5,51.76,0,0,0,0,116.5,6349.25
150,2023-09-02 22:00,53.4,51.57,0,0,0,0,94,5019.6
151,2023-09-02 23:00,50.9,48.87,0,0,0,0,94,4784.6
152,2023-09-03 0:00,50.6,48.31,0,0,0,0,94,4756.4
153,2023-09-03 1:00,49.9,47.03,0,0,0,0,94,4690.6
154,2023-09-03 2:00,48.8,45.52,0,0,0,0,94,4587.2
155,2023-09-03 3:00,49,45.36,0,0,0,0,94,4606
156,2023-09-03 4:00,48.6,45.52,0,0,0,0,94,4568.4
