Unnamed: 0,date,acdc,load,pv,ess_charge,ess_discharge,workday,price,fee
2841,2023-10-12 6:15,0,0,0,0,0,1,94,0
2842,2023-10-12 6:30,0,0,0,0,0,1,94,0
2843,2023-10-12 6:45,0,0,0,0,0,1,94,0
2844,2023-10-12 7:00,0,0,0,0,0,1,94,0
2845,2023-10-12 7:15,0,0,0,0,0,1,94,0
2846,2023-10-12 7:30,0,0,0,0,0,1,94,0
2847,2023-10-12 7:45,0,0,0,0,0,1,94,0
2848,2023-10-12 8:00,0,0,0,0,0,1,94,0
2849,2023-10-12 8:15,0,0,0,0,0,1,94,0
2850,2023-10-12 8:30,0,0,0,0,0,1,94,0
2851,2023-10-12 8:45,0,0,0,0,0,1,94,0
2852,2023-10-12 9:00,0,0,0,0,0,1,116.5,0
2853,2023-10-12 9:15,0,0,0,0,0,1,116.5,0
2854,2023-10-12 9:30,0,0,0,0,0,1,116.5,0
2855,2023-10-12 9:45,0,0,0,0,0,1,116.5,0
2856,2023-10-12 10:00,0,0,0,0,0,1,116.5,0
2857,2023-10-12 10:15,0,0,0,0,0,1,116.5,0
2858,2023-10-12 10:30,0,0,0,0,0,1,116.5,0
2859,2023-10-12 10:45,0,0,0,0,0,1,116.5,0
2860,2023-10-12 11:00,0,0,0,0,0,1,116.5,0
2861,2023-10-12 11:15,0,0,0,0,0,1,116.5,0
2862,2023-10-12 11:30,0,0,0,0,0,1,116.5,0
2863,2023-10-12 11:45,-65701.8,-851.21,-25377.7,0,0,1,116.5,-7654259.7
2864,2023-10-12 12:00,0,0,0,0,0,1,116.5,0
2865,2023-10-12 12:15,0,0,0,0,0,1,116.5,0
2866,2023-10-12 12:30,0,0,0,0,0,1,116.5,0
2867,2023-10-12 12:45,1.52,1.6,0,0,0,1,116.5,177.08
2868,2023-10-12 13:00,0.6,0.4,0,0,0,1,116.5,69.9
2869,2023-10-12 13:15,0,0,0,0,0,1,116.5,0
2870,2023-10-12 13:30,0.27,0,0,0,0,1,116.5,31.455
2871,2023-10-12 13:45,0,0,0,0,0,1,116.5,0
2872,2023-10-12 14:00,0.05,0,0,0,0,1,147.2,7.36
2873,2023-10-12 14:15,0,0,0,0,0,1,147.2,0
2874,2023-10-12 14:30,0.04,0,0,0.01,0,1,147.2,5.888
2875,2023-10-12 14:45,0.16,11.7,0,0.02,0,1,147.2,23.552
2876,2023-10-12 15:00,0.01,0,0,0,0,1,147.2,1.472
2877,2023-10-12 15:15,0.01,0.01,0,0,0,1,147.2,1.472
2878,2023-10-12 15:30,0.01,0.15,0,0,0,1,147.2,1.472
2879,2023-10-12 15:45,0.01,0.04,0,0,0,1,147.2,1.472
2880,2023-10-12 16:00,0.02,0.14,0,0,0,1,147.2,2.944
2881,2023-10-12 16:15,0,0.12,0,0,0,1,147.2,0
2882,2023-10-12 16:30,1.17,8.71,3.32,0,0,1,147.2,172.224
2883,2023-10-12 16:45,0.63,42.39,26.9,0.01,0,1,147.2,92.736
2884,2023-10-12 17:00,0.02,41.3,28.3,0,0,1,147.2,2.944
2885,2023-10-12 17:15,0.12,34.07,22.65,0.01,0,1,147.2,17.664
2886,2023-10-12 17:30,0.18,36.23,21.89,0,0,1,147.2,26.496
2887,2023-10-12 17:45,1.35,46.45,27.41,0,0,1,147.2,198.72
2888,2023-10-12 18:00,0.2,39.82,24.6,0,0,1,116.5,23.3
2889,2023-10-12 18:15,0.01,5.56,3.46,0.01,0,1,116.5,1.165
2890,2023-10-12 18:30,0,0,0,0,0,1,116.5,0
2891,2023-10-12 18:45,0.03,21.9,0,1.15,0,1,116.5,3.495
2892,2023-10-12 19:00,0.04,42.61,0,0,0,1,116.5,4.66
2893,2023-10-12 19:15,0.11,42.6,0.01,0,0,1,116.5,12.815
2894,2023-10-12 19:30,0.02,44.95,0,0,0,1,116.5,2.33
2895,2023-10-12 19:45,0.16,35.65,0.01,0.01,0,1,116.5,18.64
2896,2023-10-12 20:00,0.02,0,0,0,0,1,116.5,2.33
2897,2023-10-12 20:30,0,0,0,0,0,1,116.5,0
2898,2023-10-12 20:45,0,0,0,0,0,1,116.5,0
2899,2023-10-12 21:00,0,0,0,0,0,1,116.5,0
2900,2023-10-12 21:30,0,0,0,0,0,1,116.5,0
2901,2023-10-12 21:45,0,0,0,0,0,1,116.5,0
2902,2023-10-12 22:00,0,0,0,0,0,1,94,0
2903,2023-10-12 22:15,0,0,0,0,0,1,94,0
2904,2023-10-12 22:30,0,0,0,0,0,1,94,0
2905,2023-10-12 22:45,0,0,0,0,0,1,94,0
2906,2023-10-12 23:00,0,0,0,0,0,1,94,0
2907,2023-10-12 23:15,0,0,0,0,0,1,94,0
2908,2023-10-12 23:30,0,0,0,0,0,1,94,0
2909,2023-10-12 23:45,0,0,0,0,0,1,94,0
2910,2023-10-13 0:00,0,0,0,0,0,1,94,0
2911,2023-10-13 0:15,0,0,0,0,0,1,94,0
2912,2023-10-13 0:30,0,0,0,0,0,1,94,0
2913,2023-10-13 0:45,0,0,0,0,0,1,94,0
2914,2023-10-13 1:00,0,0,0,0,0,1,94,0
2915,2023-10-13 1:15,0,0,0,0,0,1,94,0
2916,2023-10-13 1:30,0,0,0,0,0,1,94,0
2917,2023-10-13 1:45,0,0,0,0,0,1,94,0
2918,2023-10-13 2:00,0,0,0,0,0,1,94,0
2919,2023-10-13 2:15,0,0,0,0,0,1,94,0
2920,2023-10-13 2:30,0,0,0,0,0,1,94,0
2921,2023-10-13 2:45,0,0,0,0,0,1,94,0
2922,2023-10-13 3:00,0,0,0,0,0,1,94,0
2923,2023-10-13 3:15,0,0,0,0,0,1,94,0
2924,2023-10-13 3:30,0,0,0,0,0,1,94,0
2925,2023-10-13 3:45,0,0,0,0,0,1,94,0
2926,2023-10-13 4:00,0,0,0,0,0,1,94,0
2927,2023-10-13 4:15,0,0,0,0,0,1,94,0
2928,2023-10-13 4:30,0,0,0,0,0,1,94,0
2929,2023-10-13 4:45,0,0,0,0,0,1,94,0
2930,2023-10-13 5:00,0,0,0,0,0,1,94,0
2931,2023-10-13 5:15,0,0,0,0,0,1,94,0
2932,2023-10-13 5:30,0,0,0,0,0,1,94,0
2933,2023-10-13 5:45,0,0,0,0,0,1,94,0
2934,2023-10-13 6:00,0,0,0,0,0,1,94,0
2935,2023-10-13 6:15,0,0,0,0,0,1,94,0
2936,2023-10-13 6:30,0,0,0,0,0,1,94,0
2937,2023-10-13 6:45,0,0,0,0,0,1,94,0
2938,2023-10-13 7:00,0,0,0,0,0,1,94,0
2939,2023-10-13 7:15,0,0,0,0,0,1,94,0
2940,2023-10-13 7:30,0,0,0,0,0,1,94,0
2941,2023-10-13 7:45,0,0,0,0,0,1,94,0
2942,2023-10-13 8:00,0,0,0,0,0,1,94,0
2943,2023-10-13 8:15,0,0,0,0,0,1,94,0
2944,2023-10-13 8:30,0,0,0,0,0,1,94,0
2945,2023-10-13 8:45,0,0,0,0,0,1,94,0
2946,2023-10-13 9:00,0,0,0,0,0,1,116.5,0
2947,2023-10-13 9:15,0,0,0,0,0,1,116.5,0
2948,2023-10-13 9:30,0,0,0,0,0,1,116.5,0
2949,2023-10-13 9:45,0,0,0,0,0,1,116.5,0
2950,2023-10-13 10:00,0,0,0,0,0,1,116.5,0
2951,2023-10-13 10:15,0,0,0,0,0,1,116.5,0
2952,2023-10-13 10:30,0,0,0,0,0,1,116.5,0
2953,2023-10-13 10:45,0,0,0,0,0,1,116.5,0
2954,2023-10-13 11:00,0,0,0,0,0,1,116.5,0
2955,2023-10-13 11:15,0,0,0,0,0,1,116.5,0
2956,2023-10-13 11:30,0,0,0,0,0,1,116.5,0
2957,2023-10-13 11:45,0,0,0,0,0,1,116.5,0
2958,2023-10-13 12:00,0,0,0,0,0,1,116.5,0
2959,2023-10-13 12:15,0,0,0,0,0,1,116.5,0
2960,2023-10-13 12:30,0,0,0,0,0,1,116.5,0
2961,2023-10-13 12:45,0,0,0,0,0,1,116.5,0
2962,2023-10-13 13:00,0,0,0,0,0,1,116.5,0
2963,2023-10-13 13:15,0,0,0,0,0,1,116.5,0
2964,2023-10-13 13:30,0,0,0,0,0,1,116.5,0
2965,2023-10-13 13:45,0,0,0,0,0,1,116.5,0
2966,2023-10-13 14:00,0,0,0,0,0,1,147.2,0
2967,2023-10-13 14:15,0,0,0,0,0,1,147.2,0
2968,2023-10-13 14:30,0,0,0,0,0,1,147.2,0
2969,2023-10-13 14:45,0,0,0,0,0,1,147.2,0
2970,2023-10-13 15:00,0,0,0,0,0,1,147.2,0
2971,2023-10-13 15:15,0,0,0,0,0,1,147.2,0
2972,2023-10-13 15:30,0,0,0,0,0,1,147.2,0
2973,2023-10-13 15:45,0,0,0,0,0,1,147.2,0
2974,2023-10-13 16:00,0,0,0,0,0,1,147.2,0
2975,2023-10-13 16:15,0,0,0,0,0,1,147.2,0
2976,2023-10-13 16:30,0,0,0,0,0,1,147.2,0
2977,2023-10-13 16:45,0,0,0,0,0,1,147.2,0
2978,2023-10-13 17:00,0,0,0,0,0,1,147.2,0
2979,2023-10-13 17:15,0,0,0,0,0,1,147.2,0
2980,2023-10-13 17:30,0,0,0,0,0,1,147.2,0
2981,2023-10-13 17:45,0,0,0,0,0,1,147.2,0
2982,2023-10-13 18:00,0,0,0,0,0,1,116.5,0
2983,2023-10-13 18:15,0,0,0,0,0,1,116.5,0
2984,2023-10-13 18:30,0,0,0,0,0,1,116.5,0
2985,2023-10-13 18:45,0,0,0,0,0,1,116.5,0
2986,2023-10-13 19:00,0,0,0,0,0,1,116.5,0
2987,2023-10-13 19:15,0,0,0,0,0,1,116.5,0
2988,2023-10-13 19:30,0,0,0,0,0,1,116.5,0
2989,2023-10-13 19:45,0,0,0,0,0,1,116.5,0
2990,2023-10-16 16:30,4.18,0,0.02,4.22,0,1,147.2,615.296
2991,2023-10-16 16:45,13.54,0,0.01,13.47,0,1,147.2,1993.088
2992,2023-10-16 17:00,13.98,0,0.01,14.03,0,1,147.2,2057.856
2993,2023-10-16 17:15,31.85,0,0.01,31.71,0,1,147.2,4688.32
2994,2023-10-16 17:30,35.62,0,4.1,56.65,0,1,147.2,5243.264
2995,2023-10-16 17:45,38.05,0,11.09,60.58,0,1,147.2,5600.96
2996,2023-10-16 18:00,39.35,0,0,39.99,0,1,116.5,4584.275
2997,2023-10-16 18:15,0,0,0,0,0,1,116.5,0
2998,2023-10-16 18:30,0,0,0,0,0,1,116.5,0
2999,2023-10-16 18:45,0,0,0,0,0,1,116.5,0
3000,2023-10-16 19:00,0,0,0,0,0,1,116.5,0
3001,2023-10-16 19:15,0,0,0,0,0,1,116.5,0
3002,2023-10-16 19:30,0,0,0,0,0,1,116.5,0
3003,2023-10-16 19:45,0,0,0,0,0,1,116.5,0
3004,2023-10-16 20:00,0,0,0,0,0,1,116.5,0
3005,2023-10-16 20:15,0,0,0,0,0,1,116.5,0
3006,2023-10-16 20:30,0,0,0,0,0,1,116.5,0
3007,2023-10-16 20:45,0,0,0,0,0,1,116.5,0
3008,2023-10-16 21:00,0,0,0,0,0,1,116.5,0
3009,2023-10-16 21:15,0,0,0,0,0,1,116.5,0
3010,2023-10-16 21:30,0,0,0,0,0,1,116.5,0
3011,2023-10-16 21:45,0,0,0,0,0,1,116.5,0
3012,2023-10-16 22:00,0,0,0,0,0,1,94,0
3013,2023-10-16 22:15,0,0,0,0,0,1,94,0
3014,2023-10-16 22:30,0,0,0,0,0,1,94,0
3015,2023-10-16 22:45,0,0,0,0,0,1,94,0
3016,2023-10-16 23:00,0,0,0,0,0,1,94,0
3017,2023-10-16 23:15,0,0,0,0,0,1,94,0
3018,2023-10-16 23:30,0,0,0,0,0,1,94,0
3019,2023-10-16 23:45,0,0,0,0,0,1,94,0
3020,2023-10-17 0:00,0,0,0,0,0,1,94,0
3021,2023-10-17 0:15,0,0,0,0,0,1,94,0
3022,2023-10-17 0:30,0,0,0,0,0,1,94,0
3023,2023-10-17 0:45,0,0,0,0,0,1,94,0
3024,2023-10-17 1:00,0,0,0,0,0,1,94,0
3025,2023-10-17 1:15,0,0,0,0,0,1,94,0
3026,2023-10-17 1:30,0,0,0,0,0,1,94,0
3027,2023-10-17 1:45,0,0,0,0,0,1,94,0
3028,2023-10-17 2:00,0,0,0,0,0,1,94,0
3029,2023-10-17 2:15,0,0,0,0,0,1,94,0
3030,2023-10-17 2:30,0,0,0,0,0,1,94,0
3031,2023-10-17 2:45,0,0,0,0,0,1,94,0
3032,2023-10-17 3:00,0,0,0,0,0,1,94,0
3033,2023-10-17 3:15,0,0,0,0,0,1,94,0
3034,2023-10-17 3:30,0,0,0,0,0,1,94,0
3035,2023-10-17 3:45,0,0,0,0,0,1,94,0
3036,2023-10-17 4:00,0,0,0,0,0,1,94,0
3037,2023-10-17 4:15,0,0,0,0,0,1,94,0
3038,2023-10-17 4:30,0,0,0,0,0,1,94,0
3039,2023-10-17 4:45,0,0,0,0,0,1,94,0
3040,2023-10-17 5:00,0,0,0,0,0,1,94,0
3041,2023-10-17 5:15,0,0,0,0,0,1,94,0
3042,2023-10-17 5:30,0,0,0,0,0,1,94,0
3043,2023-10-17 6:00,0,0,0,0,0,1,94,0
3044,2023-10-17 6:15,0,0,0,0,0,1,94,0
3045,2023-10-17 6:45,0,0,0,0,0,1,94,0
3046,2023-10-17 7:00,0,0,0,0,0,1,94,0
3047,2023-10-17 14:30,0,0,0,0,0,1,147.2,0
3048,2023-10-17 14:45,-176.59,0.01,0,-220.64,0,1,147.2,-25994.048
3049,2023-10-17 15:00,29.24,29.12,0,26.68,0,1,147.2,4304.128
3050,2023-10-17 15:15,68.11,67.89,0.33,37.22,0,1,147.2,10025.792
3051,2023-10-17 15:30,50.66,64.33,13.28,4.65,0,1,147.2,7457.152
3052,2023-10-17 15:45,43,56.22,13.35,0.03,0,1,147.2,6329.6
3053,2023-10-17 16:00,42.52,56.08,13.36,0,0,1,147.2,6258.944
3054,2023-10-17 16:15,43.22,56.74,13.33,0.03,0,1,147.2,6361.984
3055,2023-10-17 16:30,46.3,58.98,13.24,0.17,0,1,147.2,6815.36
3056,2023-10-17 16:45,34.06,44.34,9.42,0.07,0,1,147.2,5013.632
3057,2023-10-17 17:00,43.64,57,13.29,0.04,0,1,147.2,6423.808
3058,2023-10-17 17:15,42.7,56.12,13.29,0,0,1,147.2,6285.44
3059,2023-10-17 17:30,42.76,56.23,13.31,0,0,1,147.2,6294.272
3060,2023-10-17 17:45,21.27,27.92,9.35,0.07,0,1,147.2,3130.944
3061,2023-10-17 18:00,0,0,0,0,-30.39,1,116.5,0
3062,2023-10-17 18:15,0,0,0,0,0,1,116.5,0
3063,2023-10-17 18:30,27.16,0,0,26.66,0,1,116.5,3164.14
3064,2023-10-17 18:45,51.34,0,0,50.87,0,1,116.5,5981.11
3065,2023-10-17 19:00,33.39,0,0,32.24,0,1,116.5,3889.935
3066,2023-10-17 19:15,3.98,0,0,6.04,0,1,116.5,463.67
3067,2023-10-17 19:30,0,0,0,0,0,1,116.5,0
3068,2023-10-17 19:45,0,0,0,0,0,1,116.5,0
3069,2023-10-17 20:00,0,0,0,0,0,1,116.5,0
3070,2023-10-17 20:15,0,0,0,0,0,1,116.5,0
3071,2023-10-17 20:30,0,0,0,0,0,1,116.5,0
3072,2023-10-17 20:45,0,0,0,0,0,1,116.5,0
3073,2023-10-17 21:00,0,0,0,0,0,1,116.5,0
3074,2023-10-17 21:15,0,0,0,0,0,1,116.5,0
3075,2023-10-17 21:30,0,0,0,0,0,1,116.5,0
3076,2023-10-17 21:45,0,0,0,0,0,1,116.5,0
3077,2023-10-17 22:00,0,0,0,0,0,1,94,0
3078,2023-10-17 22:15,0,0,0,0,0,1,94,0
3079,2023-10-17 22:30,0,0,0,0,0,1,94,0
3080,2023-10-17 22:45,0,0,0,0,0,1,94,0
3081,2023-10-17 23:00,0,0,0,0,0,1,94,0
3082,2023-10-17 23:15,0,0,0,0,0,1,94,0
3083,2023-10-17 23:30,0,0,0,0,0,1,94,0
3084,2023-10-17 23:45,0,0,0,0,0,1,94,0
3085,2023-10-18 0:00,0,0,0,0,0,1,94,0
3086,2023-10-18 0:15,0,0,0,0,0,1,94,0
3087,2023-10-18 0:30,0,0,0,0,0,1,94,0
3088,2023-10-18 0:45,0,0,0,0,0,1,94,0
3089,2023-10-18 1:00,0,0,0,0,0,1,94,0
3090,2023-10-18 1:15,0,0,0,0,0,1,94,0
3091,2023-10-18 1:30,0,0,0,0,0,1,94,0
3092,2023-10-18 1:45,0,0,0,0,0,1,94,0
3093,2023-10-18 2:00,0,0,0,0,0,1,94,0
3094,2023-10-18 2:15,0,0,0,0,0,1,94,0
3095,2023-10-18 2:30,0,0,0,0,0,1,94,0
3096,2023-10-18 2:45,0,0,0,0,0,1,94,0
3097,2023-10-18 3:00,0,0,0,0,0,1,94,0
3098,2023-10-18 3:15,0,0,0,0,0,1,94,0
3099,2023-10-18 3:30,0,0,0,0,0,1,94,0
3100,2023-10-18 3:45,0,0,0,0,0,1,94,0
3101,2023-10-18 4:00,0,0,0,0,0,1,94,0
3102,2023-10-18 4:15,0,0,0,0,0,1,94,0
3103,2023-10-18 4:30,0,0,0,0,0,1,94,0
3104,2023-10-18 4:45,0,0,0,0,0,1,94,0
3105,2023-10-18 5:00,0,0,0,0,0,1,94,0
3106,2023-10-18 5:15,0,0,0,0,0,1,94,0
3107,2023-10-18 5:30,0,0,0,0,0,1,94,0
3108,2023-10-18 5:45,0,0,0,0,0,1,94,0
3109,2023-10-18 6:00,0,0,0,0,0,1,94,0
3110,2023-10-18 6:15,0,0,0,0,0,1,94,0
3111,2023-10-18 6:30,0,0,0,0,0,1,94,0
3112,2023-10-18 6:45,0,0,0,0,0,1,94,0
3113,2023-10-18 7:00,0,0,0,0,0,1,94,0
3114,2023-10-18 7:15,0,0,0,0,0,1,94,0
3115,2023-10-18 7:30,0,0,0,0,0,1,94,0
3116,2023-10-18 7:45,0,0,0,0,0,1,94,0
3117,2023-10-18 8:00,0,0,0,0,0,1,94,0
3118,2023-10-18 8:15,0,0,0,0,0,1,94,0
3119,2023-10-18 8:30,0,0,0,0,0,1,94,0
3120,2023-10-18 8:45,0,0,0,0,0,1,94,0
3121,2023-10-18 9:00,0,0,0,0,0,1,116.5,0
3122,2023-10-18 9:15,0,0,0,0,0,1,116.5,0
3123,2023-10-18 9:30,0,0,0,0,0,1,116.5,0
3124,2023-10-18 9:45,0,0,0,0,0,1,116.5,0
3125,2023-10-18 10:15,0,0,0,0,0,1,116.5,0
3126,2023-10-18 10:30,20.61,34.33,15.32,25.77,0,1,116.5,2401.065
3127,2023-10-18 10:45,0,35.67,40.27,27.07,0,1,116.5,0
3128,2023-10-18 11:00,0,6.79,40.28,27.14,0,1,116.5,0
3129,2023-10-18 11:15,0,8.86,40.33,27.14,0,1,116.5,0
3130,2023-10-18 11:30,0,8.84,40.19,28.23,0,1,116.5,0
3131,2023-10-18 11:45,0,8.84,40.32,28.44,0,1,116.5,0
3132,2023-10-18 12:00,0,8.83,40.27,28.43,0,1,116.5,0
3133,2023-10-18 12:15,10.51,6.45,29.28,16.71,0,1,116.5,1224.415
3134,2023-10-18 12:30,0,9.34,44.51,34.08,0,1,116.5,0
3135,2023-10-18 12:45,0,9.36,44.58,7.17,0,1,116.5,0
3136,2023-10-18 13:00,16.37,9.34,27.71,35.58,0,1,116.5,1907.105
3137,2023-10-18 13:15,0,9.57,46.41,48.77,0,1,116.5,0
3138,2023-10-18 13:30,0,9.58,46.4,34.52,0,1,116.5,0
3139,2023-10-18 13:45,0,9.55,46.34,28.02,0,1,116.5,0
3140,2023-10-18 14:00,0,9.58,46.35,35.23,0,1,147.2,0
3141,2023-10-18 14:15,48.05,59.69,12.15,9.68,-2.53,1,147.2,7072.96
3142,2023-10-18 14:30,44.24,60.2,11.3,0,-3.64,1,147.2,6512.128
3143,2023-10-18 14:45,44.47,60.27,11.33,0,-5.92,1,147.2,6545.984
3144,2023-10-18 15:00,44.35,60.33,11.32,0,-4.58,1,147.2,6528.32
3145,2023-10-18 15:15,46.14,59.92,9.24,0,-4.5,1,147.2,6791.808
3146,2023-10-18 15:30,44.06,59.97,11.3,0,-4.51,1,147.2,6485.632
3147,2023-10-18 15:45,44.07,60.02,11.32,0,-4.5,1,147.2,6487.104
3148,2023-10-18 16:00,44.85,59.89,10.55,0,-4.5,1,147.2,6601.92
3149,2023-10-18 16:15,45.36,60.56,10.63,0,-4.49,1,147.2,6676.992
3150,2023-10-18 16:30,43.01,60.81,13.18,0,-4.5,1,147.2,6331.072
3151,2023-10-18 16:45,42.98,60.67,13.16,0,-4.49,1,147.2,6326.656
3152,2023-10-18 17:00,42.91,60.75,13.17,0,-4.49,1,147.2,6316.352
3153,2023-10-18 17:15,47.48,60.33,8.28,0,-4.49,1,147.2,6989.056
3154,2023-10-18 17:30,47.51,60.18,8.19,0,-4.48,1,147.2,6993.472
3155,2023-10-18 17:45,47.44,60.24,8.16,0,-4.49,1,147.2,6983.168
3156,2023-10-18 18:00,47.48,60.31,8.19,0,-4.5,1,116.5,5531.42
3157,2023-10-18 18:15,55,59.72,0.23,0,-4.48,1,116.5,6407.5
3158,2023-10-18 18:30,55.31,59.66,0,0,-4.49,1,116.5,6443.615
3159,2023-10-18 18:45,55.31,59.78,0,0,-4.51,1,116.5,6443.615
3160,2023-10-18 19:00,55.19,59.72,0,0,-4.5,1,116.5,6429.635
3161,2023-10-18 19:15,3.33,3.34,0,0.1,-0.34,1,116.5,387.945
3162,2023-10-18 19:30,0,0,0,0,0,1,116.5,0
3163,2023-10-18 19:45,0,0,0,0,0,1,116.5,0
3164,2023-10-18 20:00,0,0,0,0,0,1,116.5,0
3165,2023-10-18 20:15,0,0,0,0,0,1,116.5,0
3166,2023-10-18 20:30,0,0,0,0,0,1,116.5,0
3167,2023-10-18 20:45,0,0,0,0,0,1,116.5,0
3168,2023-10-18 21:00,0,0,0,0,0,1,116.5,0
3169,2023-10-18 21:15,0,0,0,0,0,1,116.5,0
3170,2023-10-18 21:30,0,0,0,0,0,1,116.5,0
3171,2023-10-18 21:45,0,0,0,0,0,1,116.5,0
3172,2023-10-18 22:00,0,0,0,0,0,1,94,0
3173,2023-10-18 22:15,0,0,0,0,0,1,94,0
3174,2023-10-18 22:30,0,0,0,0,0,1,94,0
3175,2023-10-18 22:45,0,0,0,0,0,1,94,0
3176,2023-10-18 23:00,0,0,0,0,0,1,94,0
3177,2023-10-18 23:15,0,0,0,0,0,1,94,0
3178,2023-10-18 23:30,0,0,0,0,0,1,94,0
3179,2023-10-18 23:45,0,0,0,0,0,1,94,0
3180,2023-10-19 0:00,0,0,0,0,0,1,94,0
3181,2023-10-19 0:15,0,0,0,0,0,1,94,0
3182,2023-10-19 0:30,0,0,0,0,0,1,94,0
3183,2023-10-19 0:45,0,0,0,0,0,1,94,0
3184,2023-10-19 1:00,0,0,0,0,0,1,94,0
3185,2023-10-19 1:15,0,0,0,0,0,1,94,0
3186,2023-10-19 1:30,0,0,0,0,0,1,94,0
3187,2023-10-19 1:45,0,0,0,0,0,1,94,0
3188,2023-10-19 2:00,0,0,0,0,0,1,94,0
3189,2023-10-19 2:15,0,0,0,0,0,1,94,0
3190,2023-10-19 2:30,0,0,0,0,0,1,94,0
3191,2023-10-19 2:45,0,0,0,0,0,1,94,0
3192,2023-10-19 3:00,0,0,0,0,0,1,94,0
3193,2023-10-19 3:15,0,0,0,0,0,1,94,0
3194,2023-10-19 3:30,0,0,0,0,0,1,94,0
3195,2023-10-19 3:45,0,0,0,0,0,1,94,0
3196,2023-10-19 4:00,0,0,0,0,0,1,94,0
3197,2023-10-19 4:15,0,0,0,0,0,1,94,0
3198,2023-10-19 4:30,0,0,0,0,0,1,94,0
3199,2023-10-19 4:45,0,0,0,0,0,1,94,0
3200,2023-10-19 5:00,0,0,0,0,0,1,94,0
3201,2023-10-19 5:15,0,0,0,0,0,1,94,0
3202,2023-10-19 5:30,0,0,0,0,0,1,94,0
3203,2023-10-19 5:45,0,0,0,0,0,1,94,0
3204,2023-10-19 6:00,0,0,0,0,0,1,94,0
3205,2023-10-19 6:15,0,0,0,0,0,1,94,0
3206,2023-10-19 6:30,0,0,0,0,0,1,94,0
3207,2023-10-19 6:45,0,0,0,0,0,1,94,0
3208,2023-10-19 7:00,0,0,0,0,0,1,94,0
3209,2023-10-19 7:15,0,0,0,0,0,1,94,0
3210,2023-10-19 7:30,0,0,0,0,0,1,94,0
3211,2023-10-19 7:45,0,0,0,0,0,1,94,0
3212,2023-10-19 8:00,0,0,0,0,0,1,94,0
3213,2023-10-19 8:15,0,0,0,0,0,1,94,0
3214,2023-10-19 8:30,0,0,0,0,0,1,94,0
3215,2023-10-19 8:45,0,0,0,0,0,1,94,0
3216,2023-10-19 9:00,0,0,0,0,0,1,116.5,0
3217,2023-10-19 9:15,0,0,0,0,0,1,116.5,0
3218,2023-10-19 9:30,0,0,0,0,0,1,116.5,0
3219,2023-10-19 9:45,0,0,0,0,0,1,116.5,0
3220,2023-10-19 10:00,0,0,0,0,0,1,116.5,0
3221,2023-10-19 10:15,0,0,0,0,0,1,116.5,0
3222,2023-10-19 10:30,0,0,0,0,0,1,116.5,0
3223,2023-10-19 10:45,0,0,0,0,0,1,116.5,0
3224,2023-10-19 11:00,0,0,0,0,0,1,116.5,0
3225,2023-10-19 11:15,0,0,0,0,0,1,116.5,0
3226,2023-10-19 11:30,0,0,0,0,0,1,116.5,0
3227,2023-10-19 12:00,0,0,0,0,0,1,116.5,0
3228,2023-10-19 12:15,0,0,0,0,0,1,116.5,0
3229,2023-10-19 12:30,0,0,0,0,0,1,116.5,0
3230,2023-10-19 12:45,0,0,0,0,0,1,116.5,0
3231,2023-10-19 13:00,0,0,0,0,0,1,116.5,0
3232,2023-10-19 13:15,0,0,0,0,0,1,116.5,0
3233,2023-10-19 13:30,0,0,0,0,0,1,116.5,0
3234,2023-10-19 14:15,0.04,0.05,0.02,0,0,1,147.2,5.888
3235,2023-10-19 14:30,0.04,0.05,0.01,0.01,0,1,147.2,5.888
3236,2023-10-19 14:45,0.04,0.05,0.02,0,0,1,147.2,5.888
3237,2023-10-19 15:00,0.04,0.04,0.01,0,0,1,147.2,5.888
3238,2023-10-19 15:15,0.04,0.04,0.01,0.01,0,1,147.2,5.888
3239,2023-10-19 15:30,0.01,0.24,0.01,0.01,-5.63,1,147.2,1.472
3240,2023-10-19 15:45,16.97,25.95,7.44,0,-5.46,1,147.2,2497.984
3241,2023-10-19 16:00,40.55,60.3,11.3,0,-8.39,1,147.2,5968.96
3242,2023-10-19 16:15,45.09,60.39,11.28,0,-3.88,1,147.2,6637.248
3243,2023-10-19 16:30,45.54,60.33,11.3,0,-3.29,1,147.2,6703.488
3244,2023-10-19 16:45,13.29,17.19,3.16,0,-0.83,1,147.2,1956.288
3245,2023-10-19 17:00,0,0,0,0,0,1,147.2,0
3246,2023-10-19 17:15,0,0,0,0,0,1,147.2,0
3247,2023-10-19 17:30,0,0,0,0,0,1,147.2,0
3248,2023-10-19 17:45,0,0,0,0,0,1,147.2,0
3249,2023-10-19 18:00,0,0,0,0,0,1,116.5,0
3250,2023-10-19 18:15,0,0,0,0,0,1,116.5,0
3251,2023-10-19 18:30,0,0,0,0,0,1,116.5,0
3252,2023-10-19 18:45,0,0,0,0,0,1,116.5,0
3253,2023-10-19 19:15,0,0,0,0,0,1,116.5,0
3254,2023-10-19 19:30,0,0,0,0,0,1,116.5,0
3255,2023-10-19 19:45,0,0,0,0,0,1,116.5,0
3256,2023-10-19 20:00,0,0,0,0,0,1,116.5,0
3257,2023-10-19 20:30,0,0,0,0,0,1,116.5,0
3258,2023-10-19 20:45,0,0,0,0,0,1,116.5,0
3259,2023-10-19 21:15,0,0,0,0,0,1,116.5,0
